id,house_ln,house_la,subway,bus_stop,park,scenery,borough,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,Brooklyn,Manhattan,Queens,Staten,Bronx,ave_price,availability,accommodates_s,scenery_s,bedroom_s,beds_s,accom_bedroom,bedroom_for_each,beds_for_each,park_scenery,prediction,error
3198018,-73.97823000000001,40.67561,1,2,1,4,Brooklyn,Entire home/apt,4,1.0,2,2,Real Bed,5,81,96,1,0,0,0.9893,within a few hours,2,1.0,0,Park Slope,300,,,12.203,25.913,13.603,1.329,6.347,21.243000000000002,26.215999999999998,11.100999999999999,12.765,15.539000000000001,14.628,9.002,11.599,5.795,8.163,11.765999999999998,9.549,9.279,5.095,8.576,10.097999999999999,10.989,3.787,4.252,7.348,6.1979999999999995,12.821,4.662,8.631,78.334,14.729000000000001,8.316,9.025,4.922,9.751,8.461,11.692,9.221,251.093,9.29,0.45299999999999996,0.52,0.607,0.21899999999999997,0.48700000000000004,0.557,1,0,0,0,0,75.0,1,16,16,4,4,8,2.0,2.0,4,185.95985,114.04014587402344
3206379,-73.94991,40.770590000000006,0,16,1,19,Manhattan,Entire home/apt,4,1.0,1,2,Real Bed,4,17,89,1,0,0,0.9315,,0,0.0,0,Upper East Side,280,,8000.0,2.235,15.148,9.812000000000001,11.800999999999998,5.959,10.807,16.491,19.755,20.452,23.314,23.779,17.692999999999998,1.49,12.059000000000001,3.8480000000000003,2.322,2.5469999999999997,3.239,8.338,3.036,4.334,1.4069999999999998,8.168,8.73,4.689,6.066,3.075,7.322,3.345,67.76899999999999,4.244,4.21,3.656,8.432,2.525,2.62,2.563,2.66,240.49200000000002,2.8080000000000003,0.904,1.099,1.207,0.095,0.12,0.129,0,1,0,0,0,70.0,0,16,361,1,4,4,4.0,2.0,19,170.66368,109.33631896972656
3225975,-73.98926999999999,40.68338,2,0,1,6,Brooklyn,Entire home/apt,9,2.5,3,7,Real Bed,8,34,97,1,0,0,0.4812,within an hour,3,1.0,0,Gowanus,400,2500.0,,11.447000000000001,25.394000000000002,13.995999999999999,2.5780000000000003,5.319,20.859,26.028000000000002,12.357999999999999,14.035,16.807000000000002,15.844000000000001,8.568999999999999,10.889000000000001,4.707,7.2829999999999995,10.975,8.74,8.404,3.86,7.779,9.105,10.265,2.654,3.008,6.42,5.167000000000001,12.017000000000001,3.585,7.782,77.492,13.988,7.377999999999999,8.115,3.6839999999999997,8.935,7.766,10.876,8.418,250.25099999999998,8.464,0.335,0.595,0.672,0.6509999999999999,0.7190000000000001,0.742,1,0,0,0,0,44.44444444,0,81,36,9,49,27,3.0,1.2857142857142858,6,500.52777,100.52777099609375
3237602,-73.95891,40.72123,1,0,1,18,Brooklyn,Entire home/apt,6,2.0,3,4,Real Bed,6,0,0,1,0,0,0.9601,,0,0.0,0,Williamsburg,270,1890.0,7500.0,7.145,20.586,10.164,6.26,3.409,15.952,21.121,14.725999999999999,15.767000000000001,18.66,18.652,13.135,6.468999999999999,8.048,3.795,6.7989999999999995,4.747,4.735,4.669,3.826,5.994,5.898,3.623,4.535,3.41,3.355,7.859,3.26,4.06,73.25,9.602,4.197,4.659,4.648,4.955,3.424,6.797000000000001,4.4239999999999995,245.99099999999999,4.564,0.469,0.746,1.079,0.7090000000000001,0.722,0.841,1,0,0,0,0,45.0,0,36,324,9,16,18,2.0,1.5,18,410.27563,140.275634765625
3269281,-73.98143,40.67751,1,1,1,5,Brooklyn,Entire home/apt,4,2.0,2,2,Real Bed,1,49,99,1,0,0,0.9893,within an hour,3,1.0,0,Park Slope,100,,,12.014000000000001,25.795,13.725999999999999,1.656,6.077999999999999,21.16,26.188000000000002,11.435,13.106,15.878,14.946,8.843,11.422,5.481,7.936,11.567,9.343,9.055,4.7669999999999995,8.372,9.843,10.807,3.485,3.9210000000000003,7.107,5.928,12.619000000000002,4.377,8.413,78.128,14.545,8.073,8.791,4.593,9.543,8.285,11.485999999999999,9.016,250.888,9.079,0.14300000000000002,0.649,0.7190000000000001,0.153,0.5710000000000001,0.602,1,0,0,0,0,25.0,1,16,25,4,4,8,2.0,2.0,5,254.28989,154.28988647460938
3323189,-73.99234,40.715559999999996,6,14,1,16,Manhattan,Entire home/apt,6,2.0,3,4,Real Bed,6,79,96,1,0,0,1.6704,within an hour,3,1.0,1,Lower East Side,785,4950.0,19500.0,7.992999999999999,22.168000000000003,13.050999999999998,5.88,1.749,17.882,23.388,15.422,16.832,19.689,19.114,10.687000000000001,7.497999999999999,5.2860000000000005,3.7439999999999998,7.486000000000001,5.254,4.857,1.784,4.3260000000000005,5.521,6.8660000000000005,1.091,1.749,2.85,1.599,8.506,0.374,4.2669999999999995,73.92399999999999,10.53,3.7969999999999997,4.545,1.7619999999999998,5.439,4.481,7.361000000000001,4.946000000000001,246.68,4.9639999999999995,0.275,0.324,0.49200000000000005,0.098,0.146,0.203,0,1,0,0,0,130.8333333,1,36,256,9,16,18,2.0,1.5,16,471.75516,313.2448425292969
3375998,-73.98187,40.76423,10,13,2,19,Manhattan,Private room,4,2.0,1,2,Real Bed,1,5,100,0,1,0,4.3095,,0,0.0,0,Midtown,400,,,2.5860000000000003,16.916,12.193,11.022,3.9360000000000004,13.043,18.97,19.883,20.893,23.785,23.796999999999997,15.603,2.291,9.87,1.74,2.03,0.46799999999999997,0.654,6.2829999999999995,1.339,1.5959999999999999,1.722,6.551,6.861000000000001,2.654,4.077,3.025,5.603,1.2309999999999999,68.48899999999999,5.082,1.811,1.064,6.414,0.318,1.867,1.879,0.746,241.248,0.595,0.113,0.153,0.324,0.061,0.20199999999999999,0.261,0,1,0,0,0,100.0,0,16,361,1,4,4,4.0,2.0,38,255.90485,144.09515380859375
3415102,-73.96321,40.7117,0,3,1,12,Brooklyn,Entire home/apt,5,2.0,3,3,Real Bed,1,48,93,1,0,0,0.9672,within a few hours,2,1.0,0,Williamsburg,500,,,8.172,21.705,10.777000000000001,5.162999999999999,3.576,17.065,22.189,13.887,15.046,17.934,17.762,12.177999999999999,7.518,7.297999999999999,4.532,7.794,5.667999999999999,5.563,4.218,4.712,6.7,6.931,2.926,3.897,3.9610000000000003,3.48,8.857999999999999,2.852,4.883,74.309,10.657,4.856,5.422000000000001,4.156000000000001,5.877000000000001,4.419,7.769,5.3389999999999995,247.05599999999998,5.455,0.591,0.821,0.9840000000000001,0.348,0.35100000000000003,0.474,1,0,0,0,0,100.0,1,25,144,9,9,15,1.6666666666666667,1.6666666666666667,12,343.46286,156.53713989257812
3424458,-73.97986999999999,40.66891,1,2,1,2,Brooklyn,Entire home/apt,2,1.0,1,1,Real Bed,1,1,0,1,0,0,0.9893,,0,0.0,0,Park Slope,240,,,12.956,26.666,14.123,0.932,7.04,21.982,26.916999999999998,10.620999999999999,12.378,15.110999999999999,14.057,8.603,12.355,5.905,8.898,12.515,10.295,10.016,5.649,9.323,10.807,11.744000000000002,4.426,4.793,8.071,6.89,13.57,5.332000000000001,9.371,79.082,15.482999999999999,9.038,9.755,5.471,10.497,9.217,12.439,9.968,251.84099999999998,10.033999999999999,0.29600000000000004,0.743,0.8490000000000001,0.183,0.47200000000000003,0.518,1,0,0,0,0,120.0,0,4,4,1,1,2,2.0,2.0,2,130.75967,109.24032592773438
3426233,-73.95969000000001,40.763490000000004,0,12,1,20,Manhattan,Entire home/apt,4,1.0,2,3,Real Bed,4,9,98,1,0,0,0.9315,within an hour,3,1.0,0,Upper East Side,400,,,2.509,16.186,10.359000000000002,10.925,4.822,11.927,17.632,19.202,20.019000000000002,22.898000000000003,23.193,16.567,1.786,10.922,2.713,2.3040000000000003,1.53,2.2030000000000003,7.205,1.8969999999999998,3.465,1.284,7.085,7.6160000000000005,3.548,4.931,3.298,6.218999999999999,2.222,68.551,4.904,3.094,2.597,7.3020000000000005,1.567,1.517,2.4219999999999997,1.574,241.294,1.7480000000000002,0.555,0.626,0.644,0.061,0.22,0.226,0,1,0,0,0,100.0,0,16,400,4,9,8,2.0,1.3333333333333333,20,234.064,165.93600463867188
3442067,-73.94825,40.78284,1,13,1,17,Manhattan,Entire home/apt,2,1.0,1,1,Real Bed,1,1,100,1,0,0,0.9315,,0,0.0,0,Upper East Side,255,1500.0,5500.0,1.705,13.829,10.243,13.169,7.109,9.629,15.472000000000001,21.053,21.693,24.541999999999998,25.087,18.877,1.33,13.196,4.9110000000000005,2.135,3.431,4.091,9.505,4.14,4.859,1.7890000000000001,9.441,9.952,5.808,7.228,2.401,8.567,4.37,66.40899999999999,2.9989999999999997,5.187,4.525,9.611,3.335,3.8739999999999997,2.45,3.64,239.12900000000002,3.7319999999999998,0.39399999999999996,0.721,0.865,0.023,0.122,0.198,0,1,0,0,0,127.5,0,4,289,1,1,2,2.0,2.0,17,136.36938,118.630615234375
3445138,-73.97837,40.67224,0,4,1,2,Brooklyn,Entire home/apt,6,1.5,2,3,Real Bed,7,15,97,1,0,0,0.9893,within an hour,3,1.0,1,Park Slope,495,,,12.577,26.275,13.812999999999999,1.041,6.707000000000001,21.592,26.537,10.818,12.523,15.28,14.31,8.85,11.972999999999999,5.893,8.536,12.14,9.924,9.652999999999999,5.398,8.951,10.464,11.363,4.125,4.5489999999999995,7.718,6.558,13.196,5.013,9.005,78.709,15.103,8.686,9.397,5.223,10.125,8.835,12.067,9.596,251.468,9.665,0.6829999999999999,0.6920000000000001,0.7020000000000001,0.213,0.439,0.479,1,0,0,0,0,82.5,0,36,4,4,9,12,3.0,2.0,2,272.8997,222.10031127929688
3465604,-73.97088000000001,40.6857,2,8,1,5,Brooklyn,Entire home/apt,4,2.5,2,2,Real Bed,1,6,95,1,0,0,1.8669,,0,0.0,0,Fort Greene,375,,,11.054,24.659000000000002,12.503,2.244,5.4910000000000005,19.967,24.936999999999998,11.649000000000001,13.129000000000001,15.963,15.337,10.047,10.429,6.225,7.125,10.639000000000001,8.446,8.227,4.684,7.472,9.15,9.827,3.205,3.9160000000000004,6.3629999999999995,5.348,11.7,3.931,7.563,77.204,13.565999999999999,7.327999999999999,8.005,4.529,8.651,7.297999999999999,10.584000000000001,8.116,249.959,8.201,0.263,0.41100000000000003,0.43200000000000005,0.102,0.145,0.213,1,0,0,0,0,93.75,1,16,25,4,4,8,2.0,2.0,5,245.28552,129.7144775390625
3468486,-73.93988,40.80409,3,13,1,6,Manhattan,Entire home/apt,4,1.0,2,2,Real Bed,1,1,86,1,0,0,2.4892,,0,0.0,0,,70,420.0,1580.0,3.1910000000000003,11.378,10.994000000000002,15.610999999999999,9.475,7.398,13.467,23.246,23.755,26.570999999999998,27.3,21.233,3.39,15.519,7.245,3.7960000000000003,5.707000000000001,6.306,11.868,6.517,6.7379999999999995,4.004,11.880999999999998,12.356,8.164,9.601,3.279,10.991,6.694,64.063,1.9480000000000002,7.452000000000001,6.731,11.982999999999999,5.571000000000001,6.3229999999999995,4.0760000000000005,5.961,236.75799999999998,6.015,0.192,0.624,0.625,0.157,0.21100000000000002,0.212,0,1,0,0,0,17.5,0,16,36,4,4,8,2.0,2.0,6,170.97392,100.97392272949219
3487445,-73.94848,40.77097,0,16,1,19,Manhattan,Entire home/apt,4,1.0,1,2,Real Bed,2,0,0,1,0,0,0.9315,,0,0.0,0,Upper East Side,350,,,2.291,15.065999999999999,9.714,11.86,6.071000000000001,10.704,16.375,19.769000000000002,20.451,23.31,23.796,17.799,1.558,12.17,3.969,2.405,2.675,3.366,8.448,3.155,4.459,1.514,8.265,8.834,4.805,6.1770000000000005,3.128,7.422999999999999,3.467,67.72800000000001,4.236000000000001,4.334,3.783,8.541,2.6519999999999997,2.7239999999999998,2.654,2.786,240.449,2.935,1.004,1.121,1.334,0.043,0.057999999999999996,0.156,0,1,0,0,0,87.5,0,16,361,1,4,4,4.0,2.0,19,210.0799,139.92010498046875
3542523,-73.96429,40.714659999999995,0,1,1,13,Brooklyn,Entire home/apt,4,1.0,1,2,Real Bed,2,138,95,1,0,0,0.9672,within a few hours,2,1.0,0,Williamsburg,500,,,7.8389999999999995,21.419,10.774000000000001,5.482,3.3139999999999996,16.807000000000002,21.976999999999997,14.225,15.373,18.262,18.102999999999998,12.315,7.189,7.332999999999999,4.195,7.457000000000001,5.327000000000001,5.223,4.129,4.37,6.367999999999999,6.6,2.9219999999999997,3.875,3.639,3.2260000000000004,8.521,2.735,4.542,73.98,10.328,4.526,5.085,4.081,5.5360000000000005,4.083,7.43,4.998,246.729,5.113,0.691,0.8909999999999999,1.105,0.376,0.536,0.67,1,0,0,0,0,125.0,0,16,169,1,4,4,4.0,2.0,13,222.58112,277.41888427734375
3544273,-73.96262,40.67893,0,6,1,3,Brooklyn,Entire home/apt,6,2.0,3,4,Real Bed,4,9,93,1,0,0,0.9147,,0,0.0,0,Crown Heights,150,1000.0,,11.814,25.193,12.294,1.6059999999999999,6.47,20.405,25.205,10.64,12.104000000000001,14.94,14.360999999999999,10.359000000000002,11.162,7.004,8.005,11.427,9.267000000000001,9.092,5.702999999999999,8.297,10.076,10.575,4.23,4.923,7.282,6.33,12.49,4.946000000000001,8.419,77.953,14.3,8.24,8.892999999999999,5.546,9.474,8.058,11.39,8.936,250.699,9.035,0.5529999999999999,0.5579999999999999,0.602,0.105,0.14400000000000002,0.243,1,0,0,0,0,25.0,0,36,9,9,16,18,2.0,1.5,3,285.57703,135.5770263671875
3559695,-73.9947,40.71987,8,4,1,17,Manhattan,Entire home/apt,2,1.0,1,1,Real Bed,1,8,93,1,0,0,1.6704,,0,0.0,0,Nolita,270,,,7.586,21.813000000000002,13.155999999999999,6.398,1.238,17.592,23.165,15.934000000000001,17.33,20.19,19.631,10.924000000000001,7.117999999999999,5.409,3.312,7.066,4.845,4.414,1.74,3.9410000000000003,5.022,6.486000000000001,1.505,1.9480000000000002,2.399,1.087,8.074,0.555,3.847,73.452,10.117,3.3280000000000003,4.085,1.771,5.023,4.167,6.928999999999999,4.545,246.207,4.548,0.08,0.195,0.34,0.28300000000000003,0.42200000000000004,0.444,0,1,0,0,0,135.0,0,4,289,1,1,2,2.0,2.0,17,165.24486,104.75514221191406
3562245,-73.9852,40.728320000000004,1,19,1,19,Manhattan,Entire home/apt,4,1.0,1,2,Real Bed,1,61,96,1,0,0,1.1773,,0,0.0,1,East Village,365,1170.0,,6.471,20.627,12.234000000000002,7.102,1.0590000000000002,16.366,21.930999999999997,16.358,17.611,20.493000000000002,20.156,12.159,5.962000000000001,6.626,2.279,5.979,3.742,3.4,2.915,2.7969999999999997,4.263999999999999,5.33,2.6319999999999997,3.182,1.473,1.02,7.013,1.761,2.7739999999999996,72.487,9.012,2.438,3.135,2.971,3.9330000000000003,2.947,5.87,3.426,245.247,3.46,0.42,0.51,0.531,0.212,0.237,0.256,0,1,0,0,0,91.25,0,16,361,1,4,4,4.0,2.0,19,201.067,163.93299865722656
3569374,-73.97593,40.66617,1,0,1,1,Brooklyn,Entire home/apt,2,1.0,1,1,Real Bed,1,7,97,1,0,0,0.9893,,0,0.0,0,,230,,,13.239,26.862,14.024000000000001,0.526,7.412000000000001,22.135,27.000999999999998,10.173,11.927999999999999,14.66,13.624,8.826,12.625,6.331,9.225,12.81,10.599,10.34,6.08,9.626,11.165999999999999,12.019,4.828,5.226,8.414,7.2620000000000005,13.868,5.718999999999999,9.687999999999999,79.381,15.76,9.382,10.089,5.903,10.802,9.49,12.742,10.270999999999999,252.138,10.344000000000001,0.369,0.7120000000000001,1.089,0.525,0.735,0.91,1,0,0,0,0,115.0,0,4,1,1,1,2,2.0,2.0,1,116.87341,113.1265869140625
3581652,-73.95624000000001,40.804109999999994,2,18,1,7,Manhattan,Entire home/apt,6,3.0,2,4,Real Bed,4,5,92,1,0,0,1.6748,,0,0.0,0,Harlem,225,1200.0,,2.345,11.992,12.075,15.450999999999999,8.853,8.436,14.617,23.506999999999998,24.15,26.996,27.537,20.522,2.821,14.780999999999999,6.621,2.9189999999999996,5.071000000000001,5.585,11.214,5.979,5.76,3.448,11.392000000000001,11.774000000000001,7.551,8.99,2.14,10.467,6.074,64.036,0.655,6.742000000000001,5.985,11.343,4.9030000000000005,5.952999999999999,3.14,5.3660000000000005,236.773,5.374,0.158,0.42200000000000004,0.6,0.049,0.057,0.095,0,1,0,0,0,37.5,0,36,49,4,16,12,3.0,1.5,7,358.7356,133.735595703125
3642325,-73.93553,40.58363,0,5,1,0,Brooklyn,Entire home/apt,4,1.0,2,2,Real Bed,4,3,93,1,0,0,0.4889,within a day,1,1.0,0,Sheepshead Bay,260,,,22.570999999999998,35.198,19.108,9.554,17.177,30.092,33.936,3.688,5.984,7.242999999999999,4.395,13.613,21.885,14.919,18.844,22.219,20.093,19.933,15.805,19.128,20.884,21.323,14.618,14.947000000000001,18.098,17.03,23.281,15.505999999999998,19.259,88.57799999999999,25.000999999999998,19.063,19.73,15.625,20.301,18.84,22.2,19.762999999999998,261.268,19.868,1.614,2.101,2.283,0.09,0.251,0.273,1,0,0,0,0,65.0,1,16,0,4,4,8,2.0,2.0,0,152.50565,107.49435424804688
3644017,-73.9145,40.775909999999996,2,4,0,2,Queens,Private room,2,1.0,1,1,Real Bed,1,30,99,0,1,0,0.6855,within an hour,3,1.0,1,Ditmars / Steinway,180,,,4.6419999999999995,13.779000000000002,7.399,13.127,8.591000000000001,8.884,14.026,19.877,20.215,22.989,23.945999999999998,20.063,4.13,14.593,6.69,5.007,5.556,6.242000000000001,10.870999999999999,5.874,7.372000000000001,4.342,10.402000000000001,11.116,7.4239999999999995,8.673,5.336,9.679,6.244,67.28699999999999,5.361000000000001,7.117000000000001,6.644,10.936,5.553,5.254,5.309,5.622000000000001,239.88099999999997,5.794,0.22899999999999998,0.6890000000000001,1.173,0.344,0.46399999999999997,0.478,0,0,1,0,0,90.0,1,4,4,1,1,2,2.0,2.0,0,69.43808,110.56192016601562
3683236,-73.92893000000001,40.68908,1,13,0,0,Brooklyn,Private room,2,1.0,1,1,Real Bed,3,0,0,0,1,0,1.9769999999999999,,0,0.0,0,Bedford-Stuyvesant,250,1600.0,5900.0,11.179,23.504,9.322000000000001,4.325,7.402,18.484,22.851999999999997,10.534,11.421,14.312999999999999,14.545,13.415999999999999,10.444,9.749,8.173,10.927999999999999,9.038,9.094,7.586,8.162,10.372,9.946,6.074,6.994,7.728,7.3,11.959000000000001,6.4079999999999995,8.426,76.875,13.472999999999999,8.564,9.035,7.472,9.242,7.652,10.975999999999999,8.728,249.54,8.886000000000001,0.474,0.565,0.9840000000000001,0.09699999999999999,0.122,0.147,1,0,0,0,0,125.0,1,4,0,1,1,2,2.0,2.0,0,72.89397,177.1060333251953
3702400,-73.92788,40.69825,1,5,0,0,Brooklyn,Private room,2,1.0,1,1,Real Bed,2,6,96,0,1,0,0.9855,within an hour,3,1.0,0,Bushwick,175,305.0,1029.0,10.238999999999999,22.483,8.668,5.069,6.882999999999999,17.473,21.901999999999997,11.5,12.299000000000001,15.186,15.527000000000001,13.912,9.496,9.888,7.425,10.01,8.187999999999999,8.291,7.377999999999999,7.345,9.618,9.014,5.917000000000001,6.877999999999999,7.062,6.796,11.03,6.1,7.636,75.859,12.499,7.847,8.266,7.284,8.389,6.787999999999999,10.072000000000001,7.886,248.52,8.055,0.06,0.551,0.6659999999999999,0.185,0.34,0.382,1,0,0,0,0,87.5,0,4,0,1,1,2,2.0,2.0,0,69.15649,105.84351348876953
3772256,-73.98058,40.76514,10,12,1,20,Manhattan,Private room,4,1.0,1,2,Real Bed,1,9,82,0,1,0,4.3095,,0,0.0,0,Midtown,350,,,2.448,16.776,12.11,11.113,4.0680000000000005,12.895,18.822,19.938,20.932,23.824,23.859,15.745,2.1430000000000002,10.014,1.86,1.899,0.475,0.7929999999999999,6.421,1.41,1.703,1.574,6.672999999999999,6.992999999999999,2.781,4.208,2.905,5.726,1.339,68.385,4.952,1.9509999999999998,1.209,6.551,0.281,1.881,1.76,0.789,241.144,0.6709999999999999,0.053,0.268,0.294,0.11800000000000001,0.124,0.16899999999999998,0,1,0,0,0,87.5,0,16,400,1,4,4,4.0,2.0,20,244.52287,105.47712707519531
3787867,-73.99237,40.720459999999996,7,11,1,19,Manhattan,Entire home/apt,3,1.0,2,2,Real Bed,1,0,0,1,0,0,1.6704,within a few hours,2,1.0,0,,400,,,7.468,21.671999999999997,12.950999999999999,6.398,1.226,17.428,22.984,15.888,17.261,20.125,19.605,11.1,6.986000000000001,5.603,3.207,6.955,4.727,4.317,1.946,3.81,4.981,6.354,1.608,2.123,2.307,1.081,7.971,0.6990000000000001,3.735,73.37899999999999,10.003,3.253,4.002,1.973,4.909,4.007,6.825,4.422,246.136,4.434,0.132,0.27,0.386,0.218,0.33399999999999996,0.35700000000000004,0,1,0,0,0,133.3333333,0,9,361,4,4,6,1.5,1.5,19,259.83255,140.16744995117188
3838056,-73.9653,40.71241,0,1,1,12,Brooklyn,Entire home/apt,4,2.0,2,2,Real Bed,1,0,0,1,0,0,0.9672,,0,0.0,0,Williamsburg,450,,,8.086,21.684,10.923,5.226,3.388,17.07,22.229,14.032,15.208,18.095,17.896,12.09,7.441,7.1610000000000005,4.388999999999999,7.6979999999999995,5.555,5.432,4.04,4.593999999999999,6.547999999999999,6.849,2.7710000000000004,3.737,3.798,3.2910000000000004,8.762,2.667,4.752,74.23100000000001,10.58,4.702,5.281000000000001,3.9810000000000003,5.763999999999999,4.328,7.666,5.225,246.981,5.336,0.779,0.895,1.171,0.469,0.531,0.617,1,0,0,0,0,112.5,0,16,144,4,4,8,2.0,2.0,12,297.18475,152.81524658203125
3852261,-73.79565,40.58835,1,1,0,0,Queens,Private room,2,1.0,1,1,Real Bed,1,88,97,0,1,0,0.8140000000000001,within an hour,3,1.0,0,The Rockaways,195,500.0,1500.0,26.276999999999997,35.255,17.256,17.016,23.246,29.955,31.695999999999998,8.535,6.124,4.869,8.734,24.462,25.511,23.811,23.97,26.183000000000003,24.622,24.799,22.998,23.842,26.158,25.149,21.488000000000003,22.24,23.59,23.136,27.113000000000003,22.057,24.158,89.126,28.143,24.393,24.8,22.848000000000003,24.813000000000002,23.215,26.309,24.340999999999998,260.916,24.525,0.306,0.75,1.52,0.493,0.512,0.537,0,0,1,0,0,97.5,1,4,0,1,1,2,2.0,2.0,0,60.201427,134.7985725402832
3869398,-73.95418000000001,40.73385,1,1,1,16,Brooklyn,Entire home/apt,4,1.0,2,2,Real Bed,2,39,91,1,0,0,0.9601,a few days or more,0,0.33,0,Greenpoint,75,,1600.0,5.82,19.128,9.576,7.709,3.6510000000000002,14.517000000000001,19.765,15.915,16.826,19.715,19.887,14.38,5.114,9.09,3.115,5.529,3.655,3.815,5.492000000000001,2.8560000000000003,5.222,4.574,4.736000000000001,5.5489999999999995,3.102,3.659,6.574,4.147,3.196,71.84899999999999,8.224,3.612,3.859,5.5120000000000005,3.8539999999999996,2.251,5.565,3.36,244.582,3.5380000000000003,0.27899999999999997,0.977,1.031,0.379,0.721,0.9590000000000001,1,0,0,0,0,18.75,0,16,256,4,4,8,2.0,2.0,16,197.57106,122.57106018066406
3870793,-73.88641,40.74122,2,1,1,0,Queens,Private room,2,1.0,1,1,Real Bed,2,4,80,0,1,0,0.7009,,0,0.0,0,,170,,,8.447000000000001,17.426,3.8480000000000003,10.963,9.417,12.187999999999999,16.079,15.979000000000001,16.041,18.736,20.025,19.342,7.7410000000000005,14.527999999999999,8.384,8.588,8.01,8.545,11.139000000000001,7.752000000000001,9.986,7.631,10.107000000000001,11.034,8.704,9.427,9.263,9.738999999999999,8.185,71.309,9.773,8.912,8.809,11.130999999999998,8.12,6.943,8.822000000000001,7.886,243.748,8.103,0.395,0.732,0.752,0.336,0.525,0.653,0,0,1,0,0,85.0,1,4,0,1,1,2,2.0,2.0,0,52.646225,117.35377502441406
3891370,-73.99592,40.722409999999996,9,4,1,19,Manhattan,Entire home/apt,4,2.0,2,2,Real Bed,1,3,100,1,0,0,1.6704,,0,0.0,0,Nolita,200,1300.0,,7.348,21.601,13.213,6.6979999999999995,0.943,17.418,23.028000000000002,16.229,17.616,20.477999999999998,19.93,11.082,6.897,5.513999999999999,3.0669999999999997,6.821000000000001,4.609,4.158,1.798,3.7230000000000003,4.731,6.266,1.775,2.124,2.144,0.7909999999999999,7.821000000000001,0.8140000000000001,3.608,73.17399999999999,9.874,3.057,3.819,1.857,4.783,3.9930000000000003,6.6770000000000005,4.315,245.92700000000002,4.309,0.10400000000000001,0.261,0.29100000000000004,0.20800000000000002,0.41,0.439,0,1,0,0,0,50.0,0,16,361,4,4,8,2.0,2.0,19,342.64276,142.64276123046875
3911451,-73.96058000000001,40.81488,1,13,1,6,Manhattan,Entire home/apt,3,1.0,2,2,Real Bed,1,7,87,1,0,0,1.0705,within a day,1,1.0,1,Morningside Heights,45,,,3.375,11.165999999999999,13.1,16.624000000000002,9.846,8.076,14.347999999999999,24.756,25.401999999999997,28.247,28.783,21.403000000000002,3.9619999999999997,15.658,7.638,3.883,6.109,6.559,12.169,7.051,6.517,4.569,12.443,12.77,8.562000000000001,9.987,2.9210000000000003,11.503,7.101,62.836000000000006,0.8340000000000001,7.702999999999999,6.935,12.307,5.926,7.097,4.044,6.42,235.581,6.401,0.20199999999999999,0.81,0.85,0.12,0.147,0.16399999999999998,0,1,0,0,0,15.0,0,9,36,4,4,6,1.5,1.5,6,154.89732,109.89732360839844
3946115,-73.9677,40.80075,1,19,1,12,Manhattan,Entire home/apt,4,2.0,3,3,Real Bed,1,1,80,1,0,0,0.8454,within an hour,3,1.0,0,Upper West Side,450,,,1.742,12.809000000000001,12.661,15.036,8.166,9.432,15.635,23.374000000000002,24.116999999999997,26.983,27.378,19.732,2.412,13.987,5.965,2.211,4.446000000000001,4.88,10.488,5.399,4.873,2.978,10.774000000000001,11.09,6.886,8.308,1.246,9.831,5.432,64.40899999999999,0.8690000000000001,6.022,5.252999999999999,10.625,4.2589999999999995,5.5,2.363,4.762,237.16299999999998,4.734,0.156,0.365,0.738,0.05,0.08900000000000001,0.145,0,1,0,0,0,112.5,1,16,144,9,9,12,1.3333333333333333,1.3333333333333333,12,272.78763,177.21237182617188
3952093,-73.97513000000001,40.79407,3,12,1,16,Manhattan,Entire home/apt,4,2.0,2,3,Real Bed,1,72,91,1,0,0,0.8454,within a few hours,2,1.0,0,Upper West Side,160,5600.0,,1.153,13.772,12.827,14.3,7.277,10.377,16.557000000000002,22.831999999999997,23.658,26.535,26.811999999999998,18.785,1.9180000000000001,13.040999999999999,5.106,1.42,3.63,4.001,9.573,4.6,3.907,2.36,9.917,10.195,6.016,7.421,0.35600000000000004,8.966000000000001,4.588,65.16,1.8330000000000002,5.124,4.354,9.714,3.432,4.797,1.49,3.9560000000000004,237.918,3.9010000000000002,0.237,0.61,0.825,0.255,0.259,0.294,0,1,0,0,0,40.0,1,16,256,4,9,8,2.0,1.3333333333333333,16,279.90573,119.90573120117188
