id,daily,weekly,monthly
4469650,300,,"12,000.00"
4469679,325,"2,100.00",
4470423,249,,
4471513,699,,
4472904,25,200,565
4472978,195,"1,750.00",
4473156,165,,
4475128,65,,
4476605,550,"3,000.00",
4476945,149,,
4479556,225,,
4479625,135,,
4479632,495,,
4480308,200,"1,200.00",
4480793,125,875,
4481427,95,290,"1,200.00"
4481474,135,945,
4481694,120,750,
4482158,160,,
4482584,225,,
4482783,139,,"2,700.00"
4483117,79,500,"1,500.00"
4483517,100,,
4484212,250,,
4484620,70,,
4484899,225,,
4485286,170,"1,000.00","3,200.00"
4488882,125,800,
4490268,139,,
4491140,69,,
4492303,199,975,
4492678,175,,
4492821,120,,
4493474,100,,
4493526,150,,
4493658,100,770,"2,700.00"
4494217,130,,"4,000.00"
4494588,150,450,
4494705,50,300,
4497294,80,,
4497963,250,,
4498927,300,,
4499097,130,,
4499976,225,,"5,000.00"
4500272,149,"1,300.00",
4500615,320,,
4500794,75,,
4501164,97,,
4502339,80,,
4502545,275,,
4503472,163,"3,000.00",
4504049,55,,"1,300.00"
4504353,75,500,
4504493,110,,
4508885,180,,
4509357,69,450,"1,700.00"
4509500,150,,"4,200.00"
4509560,140,,"3,000.00"
4509664,205,,
4512045,148,,
4512093,299,,
4512329,49,,
4513084,150,"1,000.00","3,000.00"
4513190,195,,
4514042,80,375,"1,250.00"
4516766,68,420,"1,460.00"
4516939,72,425,"1,520.00"
4517117,86,,
4517848,68,,"1,950.00"
4518242,80,,
4519764,29,260,
4520113,120,889,
4520449,100,,
4520941,250,"2,000.00","5,880.00"
4523324,200,,
4524289,90,,
4525475,125,800,
4525589,90,500,
4530085,180,,
4530154,53,570,"2,200.00"
4530160,200,"1,900.00",
4530432,66,,"1,950.00"
4531802,200,"1,200.00","4,000.00"
4531990,75,400,"1,200.00"
4532913,45,,
4533010,80,525,
4536637,98,,
4537198,90,570,
4537297,40,,
4537389,400,,
4537500,39,,"1,390.00"
4537520,125,750,
4538012,85,,"1,950.00"
4538019,30,,
4538238,150,,
4538274,100,700,"2,300.00"
4538901,189,"1,200.00","4,000.00"
4539483,99,595,
4539520,167,875,
4539906,205,"1,350.00",
4540852,50,,
4541102,109,900,"2,500.00"
4541187,127,,
4545999,45,,
4546034,75,500,
4546721,120,,
4547143,55,,
4547273,120,"1,200.00","3,900.00"
4549155,108,"1,250.00",
4549248,200,,
4549555,55,,
4549557,205,"1,000.00","3,600.00"
4549627,129,850,"3,000.00"
4549930,150,,
4550015,110,750,"2,000.00"
4550041,65,441,"1,870.00"
4550494,150,,
4550557,65,441,"1,860.00"
4550602,85,,
4550747,85,,
4553528,58,389,"1,490.00"
4553721,90,555,"2,000.00"
4554473,120,600,"2,000.00"
4554577,115,,
4555241,99,,
4555470,105,,
4556564,69,425,"1,695.00"
4556760,80,500,
4557206,125,545,"2,000.00"
4557370,75,650,"1,800.00"
4558046,80,500,
4559096,125,,
4563401,215,,
4564695,89,,
4565734,245,"1,400.00",
4566340,245,"1,400.00",
4566571,450,750,
4566818,100,,
4566989,98,,
4567433,30,350,"1,500.00"
4567518,160,750,"2,500.00"
4567703,150,"1,300.00",
4567765,299,,
4567820,75,480,"1,700.00"
4571518,99,750,"2,100.00"
4571925,165,"1,050.00","3,700.00"
4572225,145,900,"2,700.00"
4573728,239,,
4573897,76,,790
4574224,65,350,900
4574225,60,,"1,795.00"
4575364,50,,
4576206,250,,
4576821,140,850,
4578471,125,575,"2,000.00"
4581788,150,,
4581942,75,500,"2,000.00"
4582087,200,,
4582684,150,900,"3,600.00"
4582781,220,"1,200.00",
4582785,180,,
4585734,260,"1,100.00",
4586330,80,300,"1,100.00"
4586448,"1,500.00","14,000.00",
4586880,50,,
4587321,400,,
4587905,450,,
4588273,225,"1,200.00","3,500.00"
4588678,100,,
4588689,205,,
4589819,110,,
4592475,95,,
4593609,150,"1,500.00","3,500.00"
4593770,100,700,
4593939,69,520,
4594389,110,,"3,850.00"
4594620,250,,
4596378,50,,
4598265,155,"1,050.00","3,000.00"
4600556,300,,"3,600.00"
4601325,67,,
4602440,175,,
4603012,149,950,"3,500.00"
4603954,85,550,"2,000.00"
4604991,75,,
4605455,120,,"2,000.00"
4605840,100,600,
4606017,129,,
4606385,150,,
4606473,219,"1,300.00",
4606614,185,,
4606675,65,441,"1,870.00"
4607923,55,500,"1,400.00"
4611004,350,,
4611203,170,,
4611256,250,,
4611295,250,,
4612401,70,,
4613154,150,,
4614091,172,,"4,700.00"
4614146,79,,
4614435,100,550,"1,800.00"
4614838,272,"3,000.00","12,500.00"
4615631,85,550,"2,100.00"
4615887,350,"2,200.00",
4616452,249,"1,800.00",
4616700,180,950,
4616865,38,300,
4619579,450,,
4620262,60,330,
4620505,95,,"2,750.00"
4620954,85,595,
4620962,199,,
4621213,260,,
4621217,140,,"3,600.00"
4621713,185,,"2,995.00"
4622869,399,,
4623217,100,700,"2,500.00"
4623622,"1,000.00",,
4623635,225,,
4623696,85,,
4623771,147,,"2,700.00"
4624521,99,800,"2,445.00"
4624657,500,,
4624874,72,,
4625126,41,425,"1,600.00"
4628603,180,,"4,900.00"
4628804,67,450,"1,500.00"
4629211,122,,
4629359,105,,
4629599,95,,
4629726,100,,
4629870,130,,"3,650.00"
4632542,107,740,"2,650.00"
4632795,100,470,"1,500.00"
4632852,85,400,"1,200.00"
4633258,30,200,720
4635425,175,"1,300.00",
4636323,95,550,"1,900.00"
4636643,125,"1,000.00","3,500.00"
4636874,35,190,740
4637053,150,,"4,000.00"
4637145,55,,
4637146,115,"1,000.00","4,000.00"
4637858,99,535,"1,500.00"
4638668,150,,
4638967,84,,
4639015,129,,
4639179,44,320,890
4639451,55,350,
4639746,100,650,
4640515,65,,
4641291,99,,
4641406,100,,
4642539,225,"1,500.00",
4642913,120,800,"2,750.00"
4643192,139,839,
4643199,142,,"4,300.00"
4643295,140,,
4644632,145,,
4644669,325,"2,000.00","7,500.00"
4644688,350,,
4644828,175,"1,000.00",
4645170,89,595,"1,795.00"
4645319,69,,
4645824,40,400,"1,200.00"
4645831,65,450,"2,000.00"
4649468,260,,
4649627,135,,
4650123,109,,
4650725,85,450,"1,600.00"
4651354,189,,
4651486,125,,
4652629,140,,
4653508,160,,
4654785,115,650,"1,900.00"
4656361,78,525,"1,650.00"
4658293,198,,
4658860,200,500,"1,000.00"
4659046,230,,
4659285,350,,
4660022,995,,
4660633,170,"1,200.00",
4660939,120,800,
4660964,140,,
4661135,70,500,"1,600.00"
4661662,70,600,"1,900.00"
4662584,45,,"1,450.00"
4662784,140,,
4662889,600,"3,100.00",
4663122,195,,"2,500.00"
4663804,79,560,"2,000.00"
4663807,55,400,"1,100.00"
4666584,275,,
4666794,60,450,"1,275.00"
4667046,195,"1,500.00","5,200.00"
4667146,50,,"1,650.00"
4667148,125,,"4,033.00"
4667707,145,750,"2,100.00"
4668252,99,,"2,850.00"
4671552,130,,
4671712,115,"1,500.00",
4671824,50,420,
4672445,199,,
4672452,170,"1,090.00",
4677056,385,,"7,900.00"
4677469,125,,
4677654,37,450,"1,150.00"
4678514,80,,"1,500.00"
4678568,65,452,"1,659.00"
4678742,600,,
4678795,140,,
4679967,56,300,"1,200.00"
4680299,70,375,"1,100.00"
4681193,105,700,"1,800.00"
4681219,70,700,"2,400.00"
4685448,60,300,"1,000.00"
4685985,120,750,
4686678,150,,
4687730,145,900,
4687896,80,,"1,900.00"
4688418,99,,"4,050.00"
4690677,110,,
4691130,70,,
4691649,140,,
4693338,46,300,
4694179,180,,
4694480,250,"1,700.00","7,000.00"
4694622,75,450,"1,550.00"
4694625,250,"1,500.00",
4694688,250,,
4695408,60,180,500
4697809,95,,
4698079,138,,
4698707,550,"3,800.00","15,025.00"
4699061,35,,
4699123,90,,
4699289,180,"1,200.00",
4699535,145,900,
4699963,100,600,"1,900.00"
4700082,119,,
4700265,70,,
4700565,48,300,"1,150.00"
4700809,35,,
4700894,200,,
4701270,64,,
4701425,120,,"2,800.00"
4701749,50,300,"1,000.00"
4701802,190,,
4704813,235,,
4705670,70,450,"1,450.00"
4706957,60,,
4707057,90,,
4707159,125,,
4708314,120,900,"2,500.00"
4708609,55,350,"1,200.00"
4708909,225,,
4709252,150,,"1,600.00"
4710102,175,"1,200.00","3,500.00"
4710310,70,450,"1,200.00"
4710315,112,950,
4710488,200,,
4711070,85,400,900
4713896,70,500,"1,500.00"
4714600,115,,
4714854,99,,"3,100.00"
4715740,120,,
4716349,80,450,
4716613,90,540,"1,600.00"
4717237,70,,"1,050.00"
4717267,52,,"1,350.00"
4717296,150,,"4,000.00"
4717440,149,,
4718031,132,,
4718314,90,714,"2,520.00"
4718436,525,,"10,000.00"
4718809,249,,
4719825,160,"1,070.00","4,150.00"
4720086,125,850,
4720121,500,"10,000.00",
4720142,65,,
4720326,170,"1,600.00",
4720460,150,,"2,700.00"
4720558,80,,
4720719,"1,000.00",,
4720752,175,,"2,700.00"
4720783,50,430,"1,200.00"
4720789,250,"1,500.00","6,000.00"
4721007,40,,
4724857,75,450,"1,500.00"
4724943,82,700,
4725251,93,,"2,795.00"
4725852,100,700,"2,500.00"
4726749,75,,
4726941,"1,000.00",,
4727369,65,500,"1,800.00"
4727731,250,,
4727889,130,,
4727912,199,,
4729374,80,400,"1,500.00"
4730371,33,,
4730379,55,,
4730857,299,"1,600.00",
4733949,69,350,"1,150.00"
4734069,200,"1,300.00","4,700.00"
4734170,109,600,"2,950.00"
4734709,200,"1,200.00",
4735505,95,650,"2,300.00"
4736480,375,,
4736912,50,,"1,100.00"
4737830,44,280,
4737930,"9,999.00",,
4738250,77,440,"1,450.00"
4738406,40,,
4738429,110,420,"1,600.00"
4738946,65,400,
4739407,85,600,
4739703,175,,
4742068,93,750,"2,900.00"
4742102,375,"2,500.00","6,750.00"
4742842,100,,
4743840,258,"1,810.00","6,450.00"
4744276,75,350,"1,150.00"
4744487,118,"1,270.00","4,800.00"
4744592,120,,
4745012,154,"1,050.00",
4745212,150,,
4745876,150,,
4745879,145,,
4746171,250,"1,250.00",
4747068,100,,
4747624,155,,
4748873,100,400,"1,300.00"
4750486,75,,"1,600.00"
4750578,110,,
4751686,50,,"1,300.00"
4752020,225,"1,000.00","3,200.00"
4752249,150,700,
4752659,125,"1,500.00","6,000.00"
4753571,200,"1,200.00",
4753639,90,500,"1,800.00"
4753866,125,800,"3,000.00"
4753918,125,500,"1,500.00"
4754646,70,,
4756125,55,,
4756297,210,,
4756551,89,500,
4756578,298,,
4756856,70,300,
4757212,110,,
4757941,239,"1,600.00","4,900.00"
4758028,300,,
4758601,31,300,800
4758877,70,465,
4758924,73,,
4759361,70,560,"2,100.00"
4759680,63,450,"1,600.00"
4759906,200,,"3,950.00"
4760076,220,,
4760085,95,700,
4760107,127,,"3,544.00"
4760504,85,500,
4762718,250,,
4763327,195,"1,200.00","4,000.00"
4765123,50,300,900
4765631,60,420,"1,680.00"
4765659,58,320,
4766198,80,,
4766284,73,,
4766468,91,,
4766582,100,,
4766618,52,,
4766819,65,,
4767139,70,588,
4767549,150,,
4767748,107,660,"2,525.00"
4768030,80,500,
4768982,45,315,
4771964,62,400,"1,100.00"
4772857,49,400,"1,300.00"
4772987,50,375,"1,325.00"
4773463,175,,
4774041,129,300,"1,000.00"
4774190,198,,"2,800.00"
4774496,185,,
4774629,90,,
4774658,40,,900
4774763,130,450,
4774924,100,,
4775278,75,,
4775737,110,700,"1,970.00"
4776045,65,400,"1,400.00"
4776065,49,,
4776107,400,,
4777063,60,,
4777166,31,,
4777236,70,450,
4777269,250,"1,400.00",
4777597,215,,
4777745,235,"1,600.00","3,600.00"
4777903,"2,400.00","10,000.00","30,000.00"
4778638,35,,
4781069,59,,
4781700,65,800,"1,650.00"
4782243,180,"1,300.00",
4782252,175,,
4782569,81,475,"1,400.00"
4782799,225,"1,000.00",
4783057,100,,
4783437,75,,
4783614,85,,"1,500.00"
4783738,99,"1,995.00","5,495.00"
4783809,175,,
4784618,90,700,
4784741,125,550,"2,000.00"
4784846,30,,
4784867,165,,
4785105,149,"1,099.00",
4785563,100,,
4785941,200,"1,750.00",
4786030,110,,
4786139,315,"1,300.00","4,500.00"
4786675,150,"1,500.00","4,053.00"
4787201,150,,
4787386,175,875,"3,000.00"
4787527,59,395,"1,395.00"
4788812,139,,
4790969,40,,
4791389,250,,
4791542,42,270,
4791964,100,,
4792192,80,,
4792219,90,600,"2,400.00"
4792342,95,599,"2,200.00"
4792430,75,"1,290.00",
4792529,130,900,"2,000.00"
4792705,149,,"3,950.00"
4794322,200,"1,300.00","2,600.00"
4794512,149,,"3,000.00"
4795029,60,,
4795088,100,,
4795390,43,,945
4795485,145,,
4795857,85,,"1,900.00"
4796070,275,,
4798723,105,850,"3,200.00"
4798794,250,,
4799245,180,"1,250.00",
4799839,175,"1,000.00",
4800921,600,"3,750.00",
4801661,95,665,"2,650.00"
4802299,150,,
4802374,119,,
4802648,165,,
4803244,50,,
4803623,225,,
4803750,80,500,
4804228,149,,
4807244,195,"1,200.00","4,250.00"
4807492,130,850,"3,200.00"
4807899,95,800,
4808065,125,,"3,400.00"
4808239,95,,"3,450.00"
4808505,50,,
4808745,85,,"3,200.00"
4809056,95,,
4809337,50,300,
4813140,320,,
4813236,37,415,"1,250.00"
4813259,90,,
4813342,95,,"2,850.00"
4813781,85,500,"1,800.00"
4813832,79,500,"1,200.00"
4814075,100,,
4814810,54,,
4815028,129,,
4815848,90,,
4815886,254,500,"2,000.00"
4817139,159,,
4817208,90,,
4820897,85,,
4821218,45,300,
4821331,300,,"2,700.00"
4821605,38,,
4821786,100,,
4822057,103,,
4822181,99,,"4,050.00"
4822324,185,,
4822557,90,,
4822822,86,,
4823105,40,370,
4823386,165,,
4823529,35,350,"1,350.00"
4823682,"2,000.00",400,
4823910,117,,
4823959,50,,700
4824052,175,,
4824146,95,,
4824211,70,600,
4824310,100,"1,400.00","3,200.00"
4824361,150,,
4824521,169,"1,153.00",
4824808,50,300,
4824847,99,,
4824849,200,"1,400.00",
4825359,70,,
4828336,130,"1,000.00","3,200.00"
4829068,125,,
4829088,180,,
4829779,80,463,"1,850.00"
4830154,45,,
4830158,99,500,"1,000.00"
4830494,99,,"2,000.00"
4830799,99,,
4831603,225,,
4831703,150,850,"2,900.00"
4832126,73,,
4833294,180,,
4833671,80,650,
4836986,80,,
4837865,85,"1,000.00",
4837935,175,"1,225.00",
4838260,100,,
4838271,85,500,"2,000.00"
4838540,65,320,"1,200.00"
4839016,150,,
4839323,249,,
4839357,40,,
4839805,200,852,"2,500.00"
4839932,124,840,"2,500.00"
4840211,200,900,
4840381,50,,
4840794,160,,
4840841,200,,
4840977,300,,
4841187,200,"1,000.00","3,500.00"
4841431,139,,
4841843,49,,
4842054,55,360,
4842507,150,,
4845237,110,,"3,150.00"
4846199,110,550,"1,850.00"
4846449,81,,
4846754,60,300,"2,300.00"
4846877,65,387,
4847312,175,,
4847624,130,,
4847648,240,"1,100.00",
4848500,130,600,"2,500.00"
4848528,97,900,"3,700.00"
4849266,50,350,800
4849703,88,600,
4849864,112,,
4850000,65,465,"1,350.00"
4853011,105,,
4853287,120,750,
4853365,70,,
4853437,75,600,"2,000.00"
4853647,99,,
4853870,275,"1,500.00",
4854552,600,,
4855004,90,,
4855612,60,647,
4855835,125,,
4856857,67,,
4857075,159,800,"3,000.00"
4857619,145,,
4859716,130,,
4859903,255,"1,950.00","5,500.00"
4860430,90,536,"1,800.00"
4860650,150,"1,000.00","3,800.00"
4860876,295,,
4861046,125,"1,100.00",
4863176,75,,
4863419,188,"1,500.00","3,200.00"
4865377,130,,
4865387,72,,
4865454,45,320,"1,200.00"
4866426,80,,
4866620,94,,"2,599.00"
4866867,70,400,
4866875,150,974,
4867016,70,500,"1,850.00"
4867504,42,450,"1,300.00"
4867749,225,,
4867876,70,330,"1,100.00"
4868048,60,,
4868150,180,,
4868571,150,,
4869988,105,,
4870239,100,600,"2,100.00"
4871966,225,,
4873207,125,500,"2,000.00"
4873690,82,,
4873699,140,"1,000.00","3,500.00"
4874334,250,"1,000.00",
4874519,69,,
4874735,275,,
4877884,145,,
4879530,125,,
4879911,100,,
4880277,100,,"2,400.00"
4880542,190,"1,600.00",
4880811,200,,
4880985,125,,"3,113.00"
4881017,365,"2,850.00","7,680.00"
4881420,159,,"4,200.00"
4884601,225,,
4885240,300,,
4885569,180,"1,000.00",
4885595,99,,
4885673,135,"1,900.00",
4885975,90,,
4886678,59,,
4887250,95,,
4887473,65,,"1,600.00"
4887638,40,,
4887727,250,,
4889948,85,,
4890335,71,375,"1,350.00"
4891172,109,700,"1,650.00"
4891441,262,,
4891477,55,500,"1,500.00"
4891616,70,,
4891701,109,799,"3,290.00"
4892675,40,250,
4896937,70,400,
4897673,50,,
4900034,120,,"1,800.00"
4901020,80,500,"1,300.00"
4901269,200,"1,400.00",
4901424,300,,
4901617,175,,
4902025,75,,
4902143,119,,
4902497,165,"1,925.00","4,750.00"
4904582,40,266,"1,000.00"
4905118,265,"2,975.00","8,350.00"
4905248,130,"2,000.00","4,875.00"
4905337,85,500,"1,800.00"
4906823,70,357,"1,200.00"
4906961,210,,
4907206,225,,
4907369,46,330,
4907749,75,,
4907861,126,649,"2,449.00"
4908078,88,625,"2,100.00"
4908331,150,,
4908634,175,,
4908978,380,,"5,150.00"
4909080,500,,
4909427,110,,"1,997.00"
4909438,175,,
4916150,78,,"1,650.00"
4916323,250,,
4916340,125,,
4917217,55,700,"2,100.00"
4918117,65,,
4920912,175,,
4921548,205,"2,975.00","8,350.00"
4924590,90,,
4925050,100,,
4925368,60,325,"1,200.00"
4925517,99,,"3,500.00"
4926610,50,300,"1,300.00"
4927853,50,325,"1,100.00"
4928303,68,,
4929917,125,,
4930306,175,"1,100.00","4,000.00"
4930683,100,,
4930951,85,,
4931807,125,"1,065.00","3,550.00"
4932075,118,,
4932139,346,,"9,000.00"
4932714,52,300,"1,100.00"
4933043,107,,"2,950.00"
4936023,99,,"4,500.00"
4936254,150,,
4936694,65,,
4937135,90,,
4941141,155,,
4941771,125,,
4942200,59,,
4942523,70,700,"1,638.00"
4942985,115,,
4943742,175,"1,000.00",
4946624,149,700,
4947174,50,325,
4947515,190,,"4,500.00"
4948928,80,800,"2,700.00"
4948953,75,,
4950357,89,500,"1,750.00"
4950807,123,,
4951402,78,605,
4952989,62,,
4956293,120,899,"3,499.00"
4956469,80,,
4956896,180,"1,500.00","2,800.00"
4957358,145,"1,100.00","4,000.00"
4958223,99,850,"2,600.00"
4961949,300,,
4963215,87,,"3,600.00"
4963237,155,870,"3,400.00"
4963511,250,"1,625.00","5,975.00"
4965152,130,700,"2,000.00"
4966559,65,,
4967004,156,,
4967098,50,275,
4967114,450,,
4967258,40,,
4968633,95,650,"2,400.00"
4968798,45,268,799
4968817,60,380,"1,350.00"
4970846,100,500,"2,000.00"
4973452,75,,
4973520,84,500,"1,500.00"
4974843,69,,
4976848,69,,
4976919,62,450,"1,800.00"
4977744,200,,
4977756,100,500,"2,000.00"
4978214,45,,"1,400.00"
4978241,170,,
4978607,150,850,
4982699,99,,
4982969,45,,
4983264,95,630,
4983691,95,500,
4984951,79,600,"2,400.00"
4986843,120,,
4987238,375,"2,100.00","6,000.00"
4987355,120,450,"1,500.00"
4987370,85,400,
4987929,100,600,"2,250.00"
4988556,84,,
4988687,549,"4,500.00","12,000.00"
4989295,230,900,"3,300.00"
4991235,100,,
4991895,70,,
4993422,72,800,
4994058,140,,
4994264,125,,
4994266,135,700,"2,400.00"
4995083,120,,
4995739,49,,
4996027,200,"1,500.00","4,000.00"
4996877,380,"2,500.00",
4998294,100,,
5002867,75,500,"2,000.00"
5003266,50,350,775
5004463,60,420,"1,400.00"
5006113,760,"3,990.00","17,100.00"
5006114,85,500,
5006927,65,500,"1,300.00"
5010368,150,,
5010729,169,,"3,900.00"
5013302,350,,
5013556,148,,
5014831,100,580,
5015281,"1,000.00","1,400.00",
5019183,125,,
5019373,80,,
5020842,125,650,"1,400.00"
5021376,34,,
5025771,288,"1,200.00",
5028135,167,"1,000.00","4,000.00"
5028264,125,700,"2,000.00"
5028478,100,,
5028653,290,,
5029202,229,"1,000.00","3,200.00"
5029204,100,850,"3,000.00"
5029573,60,,"1,000.00"
5029703,225,,
5030256,70,,
5031178,174,"1,200.00",
5031539,350,,
5033691,250,"2,765.00","7,800.00"
5034136,105,"1,750.00","4,250.00"
5036261,40,,
5036659,50,303,"1,200.00"
5037654,65,,
5037892,75,,"1,500.00"
5038299,180,,"2,550.00"
5039939,60,,"1,350.00"
5040218,69,,
5040653,150,,
5040919,200,600,"1,400.00"
5040951,125,915,"3,200.00"
5041891,795,"6,000.00","22,000.00"
5046189,450,,
5046190,80,475,"1,400.00"
5046422,300,,
5046894,90,650,
5048535,75,500,"1,700.00"
5049823,500,,
5050156,135,"1,000.00","1,800.00"
5050369,250,,
5050664,80,760,
5050799,85,600,"2,100.00"
5051597,150,800,"2,200.00"
5052495,60,,
5052897,249,,
5054072,155,"2,275.00","6,950.00"
5054397,65,400,"1,400.00"
5055033,90,,
5056421,150,,"2,000.00"
5058683,96,,
5059402,90,550,"1,800.00"
5060771,89,800,"3,000.00"
5061165,80,,
5061178,77,,"1,475.00"
5061309,60,250,950
5065185,165,,
5065276,70,,"1,400.00"
5065630,83,,"2,500.00"
5066526,70,,
5066813,149,"1,350.00","4,600.00"
5066900,50,350,"1,100.00"
5066963,50,,
5067348,250,,
5067417,177,875,"1,800.00"
5068972,150,"1,200.00",
5069145,50,,
5070183,90,675,"2,600.00"
5070378,150,500,"1,350.00"
5075659,125,,
5077231,150,,
5078828,415,"2,400.00","8,500.00"
5079124,50,500,"1,500.00"
5081207,165,"2,200.00","6,550.00"
5082455,175,"1,100.00","4,500.00"
5083907,50,420,"1,600.00"
5084095,250,,
5084887,100,600,
5085803,99,,"2,700.00"
5091056,80,500,
5093174,140,,
5093352,83,800,"2,000.00"
5094593,99,,999
5096158,79,"1,500.00",
5101342,140,,
5102006,160,"1,150.00",
5102132,45,300,"1,000.00"
5102389,225,"1,200.00","4,200.00"
5104668,180,,
5105514,90,,
5105632,60,,
5105768,120,700,"2,250.00"
5105805,150,,
5106041,80,450,"1,600.00"
5106214,275,"2,000.00",
5106749,110,860,"3,200.00"
5110541,245,,"4,500.00"
5113910,115,880,"2,900.00"
5115372,54,,
5115534,195,,
5116726,990,,
5116727,120,"1,295.00","5,500.00"
5117339,135,,
5119201,150,850,
5122899,61,500,"1,500.00"
5123033,115,"1,000.00","4,000.00"
5126391,63,,"1,600.00"
5127131,185,"1,150.00",
5131879,"1,763.00","1,000.00",
5132306,33,350,"1,000.00"
5132986,55,,
5133942,150,,
5135121,80,400,"1,600.00"
5136673,40,280,800
5136833,79,,
5137531,140,"1,000.00","3,500.00"
5141379,198,"1,700.00","5,390.00"
5143959,65,350,"1,400.00"
5144689,117,750,"2,750.00"
5144831,125,700,"2,500.00"
5146173,510,"3,500.00","12,000.00"
5148878,125,,
5149368,170,,
5152230,65,700,"2,500.00"
5159567,195,,
5159990,115,,
5160871,135,,
5161173,350,,
5162578,115,,
5162580,45,280,"1,000.00"
5164045,65,410,
5168749,135,,"2,500.00"
5172992,40,400,"1,500.00"
5173154,70,,
5175054,199,,
5179493,195,"1,200.00",
5179556,200,,
5179785,150,"1,000.00","3,400.00"
5180624,60,300,925
5181492,70,350,"1,250.00"
5181720,30,,
5183502,100,420,"1,600.00"
5184986,180,,
5185359,105,650,"2,400.00"
5188746,110,,
5188840,38,275,"1,100.00"
5191617,70,370,"1,300.00"
5191630,72,375,
5191965,75,,"1,900.00"
5192165,63,550,"1,300.00"
5192219,58,400,"1,250.00"
5192459,70,,
5193421,145,"1,000.00","3,750.00"
5193916,45,,
5194812,60,300,"1,000.00"
5195409,158,,
5195568,99,463,"1,319.00"
5195654,50,390,"1,500.00"
5199439,99,,"2,650.00"
5199814,85,550,"2,000.00"
5200433,85,800,"2,000.00"
5204458,95,,"1,550.00"
5205123,150,"1,000.00","3,000.00"
5205171,96,,
5207973,230,"1,200.00",
5210286,150,410,"1,250.00"
5211090,225,,
5211296,130,800,"3,100.00"
5212133,116,,
5213963,115,,
5214511,225,"1,410.00",
5216799,174,,"1,500.00"
5217507,149,,
5219488,150,800,
5224210,100,,
5225088,150,,
5227024,89,550,"1,900.00"
5229212,308,,
5231104,40,,
5231817,150,,"3,700.00"
5232121,55,380,"1,500.00"
5232570,55,450,"1,350.00"
5233279,139,,
5233345,90,,
5236146,249,"1,650.00","5,800.00"
5236234,150,,
5237336,95,,
5237422,135,,
5238491,45,,
5240711,289,,"6,499.00"
5241757,97,"1,249.00","3,759.00"
5242156,180,750,"2,700.00"
5247202,75,600,"2,000.00"
5248975,320,,
5251338,60,,
5251340,60,,
5251586,144,650,
5251624,40,,"1,200.00"
5251673,115,775,
5251719,75,,
5252343,47,,
5257388,"1,450.00",,
5258014,100,450,
5258459,50,,
5259407,250,,"4,950.00"
5261712,60,400,
5261913,135,,
5262076,50,,
5262333,149,,
5266888,150,,
5267177,110,,
5268045,95,,
5268960,190,700,
5269840,139,,
5270589,115,,
5271997,125,,
5276602,45,250,"1,000.00"
5276704,110,,
5277117,50,300,
5277242,100,,
5278810,75,750,"2,800.00"
5278927,129,,"3,000.00"
5279859,196,,
5279902,400,,
5284341,60,,
5285141,55,,
5285553,175,,
5285867,90,,
5286096,279,"2,066.00",
