,Unnamed: 0,id,house_ln,house_la,subway,bus_stop,street,room_type,bedroom,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate
22489,22489,18872076,-73.94223000000002,40.82896,4,17,New York,Private room,1,1,2,100.0,0,1,0,0.9558
22490,22490,18872091,-73.93191999999998,40.76365,0,16,Queens,Private room,1,1,4,95.0,0,1,0,0.6855
22491,22491,18872495,-73.92264,40.74752,1,3,Queens,Private room,1,1,7,93.0,0,1,0,0.9628
22492,22492,18872858,-73.842,40.87188,1,3,Bronx ,Entire home/apt,1,1,64,95.0,1,0,0,0.9385
22493,22493,18873598,-73.97601,40.74966,5,11,New York,Entire home/apt,1,1,0,,1,0,0,1.1501
22494,22494,18873722,-73.94575,40.69244000000001,1,9,Brooklyn,Private room,1,1,0,,0,1,0,1.7837
22495,22495,18873930,-73.97609,40.7496,5,11,New York,Entire home/apt,1,1,5,100.0,1,0,0,1.1501
22496,22496,18874394,-73.99166,40.67882,2,1,Brooklyn,Entire home/apt,3,1,4,95.0,1,0,0,0.4812
22497,22497,18874640,-73.95711,40.77296,1,15,New York,Entire home/apt,2,1,2,90.0,1,0,0,0.9315
22498,22498,18875426,-73.94285,40.70741,1,9,Brooklyn,Private room,1,1,30,98.0,0,1,0,0.9672
22499,22499,18875512,-73.98436,40.73318,7,19,New York,Entire home/apt,1,1,100,95.0,1,0,0,1.73
22500,22500,18875740,-73.98891,40.76221,6,7,New York,Entire home/apt,2,3,28,95.0,1,0,0,4.3095
22501,22501,18875994,-73.97319,40.79166,3,21,New York,Entire home/apt,1,1,0,,1,0,0,0.8454
22502,22502,18876580,-73.92135,40.75704,2,9,Queens,Private room,1,1,124,94.0,0,1,0,0.6855
22503,22503,18877341,-73.92628,40.69671,2,7,Brooklyn,Entire home/apt,1,1,22,94.0,1,0,0,0.9855
22504,22504,18877694,-73.8108,40.75364,0,3,New York,Private room,1,1,47,91.0,0,1,0,0.7075
22505,22505,18878633,-73.97941,40.7291,1,20,New York,Private room,1,2,8,85.0,0,1,0,1.1773
22506,22506,18879379,-73.99077,40.75888,11,6,New York,Entire home/apt,1,1,0,,1,0,0,9.9753
22507,22507,18888212,-73.81039,40.7224,0,12,Queens,Private room,1,1,2,100.0,0,1,0,0.6155
22508,22508,18888585,-73.94269,40.65292,0,9,Brooklyn ,Private room,1,1,0,,0,1,0,0.8373
22509,22509,18889038,-73.98439,40.67386,3,3,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.9893
22510,22510,18889564,-74.00404,40.73267,8,7,New York,Entire home/apt,1,5,4,90.0,1,0,0,2.282
22511,22511,18889932,-73.94981,40.66847,3,11,Brooklyn,Private room,2,2,18,86.0,0,1,0,0.8737
22512,22512,18890521,-73.93070999999998,40.6792,2,9,Brooklyn,Entire home/apt,6,14,57,84.0,1,0,0,1.977
22513,22513,18891508,-73.92553000000002,40.6506,0,7,Brooklyn,Private room,1,1,6,93.0,0,1,0,0.8373
22514,22514,18891659,-73.96093,40.76275,1,12,New York,Private room,1,1,9,96.0,0,1,0,0.9315
22515,22515,18892465,-73.99767,40.73884,9,4,New York,Private room,1,1,1,100.0,0,1,0,1.73
22516,22516,18893669,-73.94129000000002,40.79439,1,12,New York,Private room,1,1,0,,0,1,0,1.0669
22517,22517,18894145,-73.9619,40.70849000000001,3,4,Brooklyn,Private room,1,1,19,100.0,0,1,0,0.9672
22518,22518,18894322,-73.99802,40.68333,2,4,Brooklyn,Entire home/apt,3,1,1,100.0,1,0,0,0.4812
22519,22519,18894445,-73.90374,40.85152,3,12,Bronx,Entire home/apt,1,1,2,90.0,1,0,0,1.1154
22520,22520,18894931,-73.95079,40.69334,1,8,Brooklyn,Private room,1,1,5,100.0,0,1,0,1.7837
22521,22521,18895063,-73.95152,40.77948,3,9,New York,Entire home/apt,1,1,1,100.0,1,0,0,0.9315
22522,22522,18895187,-73.7473,40.66971,0,0,Queens,Private room,1,1,8,94.0,0,1,0,0.6156
22523,22523,18895509,-74.01523,40.71842,0,2,New York,Entire home/apt,1,1,4,100.0,1,0,0,1.7097
22524,22524,18896540,-74.11707,40.63452,0,4,Staten Island,Private room,1,2,47,93.0,0,1,0,0.5752
22525,22525,18896824,-73.94009,40.71143,1,6,Brooklyn,Private room,1,1,10,98.0,0,1,0,0.9672
22526,22526,18897423,-73.93666,40.75578,2,6,Queens,Private room,1,1,3,100.0,0,1,0,0.6855
22527,22527,18897901,-73.90711999999998,40.86707,0,14,Bronx,Private room,1,1,3,60.0,0,1,0,1.1844
22528,22528,18898808,-73.92971999999997,40.69674000000001,2,2,Brooklyn,Shared room,1,1,101,88.0,0,0,1,0.9855
22529,22529,18899768,-73.95427,40.76615,0,16,New York,Private room,1,1,1,80.0,0,1,0,0.9315
22530,22530,18906081,-73.9769,40.67075,0,1,Brooklyn,Private room,1,1,0,,0,1,0,0.9893
22531,22531,18907166,-73.97198,40.75301,7,17,New York,Private room,1,1,0,,0,1,0,1.1501
22532,22532,18908083,-73.9094,40.69292,0,3,Brooklyn,Entire home/apt,2,5,58,91.0,1,0,0,0.9855
22533,22533,18908212,-73.91788000000003,40.69297,0,4,Brooklyn,Entire home/apt,2,3,87,91.0,1,0,0,0.9855
22534,22534,18908252,-73.97105,40.64249,0,4,Brooklyn ,Shared room,1,1,1,100.0,0,0,1,0.3867
22535,22535,18908490,-73.98007,40.77356,3,14,New York,Entire home/apt,1,1,18,100.0,1,0,0,0.7795
22536,22536,18908638,-73.98209,40.63993,0,5,Brooklyn,Private room,1,1,110,97.0,0,1,0,0.3867
22537,22537,18908677,-73.99568000000002,40.7625,0,7,New York,Entire home/apt,1,1,6,100.0,1,0,0,4.3095
22538,22538,18909484,-73.93804,40.85152,2,10,New York,Private room,1,1,8,95.0,0,1,0,1.1587
22539,22539,18909989,-73.92158,40.70919,1,0,Brooklyn,Private room,1,1,0,,0,1,0,0.9855
22540,22540,18910029,-73.95262,40.80115,4,13,New York,Entire home/apt,2,1,1,100.0,1,0,0,1.6748
22541,22541,18910492,-73.92093,40.76834,2,10,Queens,Private room,1,1,0,,0,1,0,0.6855
22542,22542,18911463,-73.95493,40.77127,1,26,New York,Entire home/apt,1,2,21,97.0,1,0,0,0.9315
22543,22543,18911633,-73.99804,40.73002,9,7,New York,Entire home/apt,1,1,3,100.0,1,0,0,2.282
22544,22544,18911893,-73.95565,40.68704,1,8,Brooklyn,Private room,1,1,0,,0,1,0,1.7837
22545,22545,18912084,-73.97345,40.68707,11,8,Brooklyn,Private room,1,1,11,98.0,0,1,0,1.8669
22546,22546,18913001,-73.92,40.86739,2,11,New York,Entire home/apt,1,1,7,100.0,1,0,0,1.1587
22547,22547,18913089,-73.95666,40.71592,1,2,Brooklyn,Private room,1,1,4,100.0,0,1,0,0.9601
22548,22548,18913450,-73.93536999999998,40.79729,0,8,New York,Private room,1,1,5,100.0,0,1,0,2.4892
22549,22549,18914656,-73.81238,40.7547,0,3,Flushing ,Private room,1,1,51,85.0,0,1,0,0.7075
22550,22550,18914730,-73.82511,40.83051,0,4,Bronx,Entire home/apt,1,2,255,97.0,1,0,0,0.778
22551,22551,18915587,-73.9311,40.69811,3,2,Brooklyn,Private room,1,1,2,,0,1,0,0.9855
22552,22552,18915658,-73.95571,40.70736,4,4,Brooklyn,Private room,1,1,30,97.0,0,1,0,0.9672
22553,22553,18916381,-73.99248,40.65969000000001,1,1,Brooklyn,Entire home/apt,3,1,19,99.0,1,0,0,0.7843
22554,22554,18916610,-73.93123,40.63683,0,1,Brooklyn,Private room,1,1,20,100.0,0,1,0,0.8373
22555,22555,18916850,-73.9319,40.69976,3,2,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.9855
22556,22556,18916917,-73.98243000000002,40.74384000000001,1,15,New York,Shared room,1,1,1,80.0,0,0,1,9.9753
22557,22557,18917540,-73.93154,40.75844,2,8,New York ,Private room,1,1,13,97.0,0,1,0,0.6855
22558,22558,18917771,-73.99743000000002,40.60683,1,4,Brooklyn,Entire home/apt,2,3,54,97.0,1,0,0,0.5385
22559,22559,18922939,-73.94672,40.82843,5,16,New York,Entire home/apt,2,2,2,80.0,1,0,0,0.9558
22560,22560,18923188,-73.94974,40.77895,3,12,New York,Entire home/apt,2,1,3,87.0,1,0,0,0.9315
22561,22561,18924273,-73.90868,40.63895,0,3,Brooklyn,Private room,1,1,69,87.0,0,1,0,0.6629
22562,22562,18924446,-73.88461,40.73218,0,1,Elmhurst,Private room,1,2,1,60.0,0,1,0,0.7009
22563,22563,18924938,-73.93607,40.68512,0,11,Brooklyn,Entire home/apt,1,2,31,96.0,1,0,0,1.977
22564,22564,18926057,-73.94973,40.68539000000001,0,7,Brooklyn,Private room,1,2,36,78.0,0,1,0,1.7837
22565,22565,18927333,-74.01318,40.64478,1,5,Brooklyn,Private room,1,1,3,100.0,0,1,0,0.7843
22566,22566,18929564,-73.95345,40.66482,2,8,Brooklyn,Entire home/apt,2,4,2,100.0,1,0,0,0.8737
22567,22567,18929965,-73.96611999999998,40.76422,7,7,New York,Private room,1,1,54,96.0,0,1,0,0.9315
22568,22568,18931423,-73.94754,40.6497,2,6,Brooklyn,Private room,1,1,81,97.0,0,1,0,0.8373
22569,22569,18931595,-73.95658,40.80214,2,17,New York,Private room,1,1,8,83.0,0,1,0,1.6748
22570,22570,18932586,-73.94236,40.75027,8,9,Queens,Entire home/apt,1,1,7,83.0,1,0,0,0.9628
22571,22571,18934106,-73.82551,40.69482,0,4,Queens,Private room,1,1,123,96.0,0,1,0,0.4022
22572,22572,18934728,-73.94393000000002,40.83827,3,16,New York,Private room,1,1,25,98.0,0,1,0,0.9876
22573,22573,18935148,-73.85189,40.71923,0,3,Queens,Private room,1,2,44,94.0,0,1,0,0.4283
22574,22574,18935359,-73.8061,40.74982,0,1,Flushing,Entire home/apt,10,16,0,,1,0,0,0.7075
22575,22575,18935508,-73.94751,40.81119,6,19,New York,Entire home/apt,1,2,4,100.0,1,0,0,1.466
22576,22576,18942038,-73.91039,40.69412,0,5,Brooklyn,Entire home/apt,1,1,6,100.0,1,0,0,0.9855
22577,22577,18942119,-73.98263,40.76461,10,15,New York,Entire home/apt,1,2,64,97.0,1,0,0,4.3095
22578,22578,18942156,-73.99909,40.76224000000001,0,4,New York,Entire home/apt,1,2,8,97.0,1,0,0,4.3095
22579,22579,18942358,-73.97606999999998,40.66723,1,1,Brooklyn,Entire home/apt,2,2,3,93.0,1,0,0,0.9893
22580,22580,18942735,-73.95782,40.67125,5,8,Brooklyn,Entire home/apt,1,6,9,100.0,1,0,0,0.9147
22581,22581,18943821,-73.92581,40.69491,2,4,Brooklyn,Private room,1,1,8,100.0,0,1,0,0.9855
22582,22582,18944834,-73.9618,40.76387,7,11,New York,Private room,1,2,41,100.0,0,1,0,0.9315
22583,22583,18946091,-74.03543,40.62327,0,5,Brooklyn,Private room,3,1,0,,0,1,0,0.5382
22584,22584,18946105,-73.9768,40.66682,1,1,Brooklyn,Entire home/apt,1,3,77,99.0,1,0,0,0.9893
22585,22585,18946117,-73.95033000000002,40.77559,0,23,New York,Entire home/apt,2,1,2,80.0,1,0,0,0.9315
22586,22586,18946376,-73.90868,40.77204,2,10,Queens,Private room,1,1,1,100.0,0,1,0,0.6855
22587,22587,18946416,-73.94703,40.671,3,12,Brooklyn,Entire home/apt,2,6,102,99.0,1,0,0,0.9147
22588,22588,18948184,-73.94875,40.78285,1,13,New York,Entire home/apt,1,2,2,80.0,1,0,0,0.9315
22589,22589,18948914,-73.95591999999998,40.68378,3,10,Brooklyn,Entire home/apt,1,4,60,98.0,1,0,0,1.7837
22590,22590,18949137,-73.95958,40.81002,1,19,New York,Entire home/apt,1,1,11,94.0,1,0,0,1.0705
22591,22591,18949153,-73.95581999999997,40.65585,4,7,Brooklyn,Entire home/apt,1,1,7,100.0,1,0,0,0.8737
22592,22592,18949917,-73.91438000000002,40.68603,2,3,Brooklyn,Private room,1,2,8,80.0,0,1,0,0.9855
22593,22593,18950091,-73.94963,40.66268,2,8,Brooklyn,Private room,1,1,0,,0,1,0,0.8737
22594,22594,18956236,-73.94433000000002,40.7476,6,5,Queens,Private room,1,1,34,90.0,0,1,0,0.9628
22595,22595,18957055,-73.97629,40.64882,1,7,Brooklyn,Entire home/apt,1,1,5,100.0,1,0,0,0.7843
22596,22596,18957522,-73.96634,40.75452,3,10,New York,Entire home/apt,1,1,113,96.0,1,0,0,1.1501
22597,22597,18957774,-73.97461,40.78841,1,22,New York,Entire home/apt,1,1,0,,1,0,0,0.8454
22598,22598,18958323,-74.12819,40.60577,0,0,Staten Island,Private room,1,1,0,,0,1,0,0.5139
22599,22599,18958355,-73.94645,40.74617,4,3,Queens,Private room,1,2,92,97.0,0,1,0,0.9628
22600,22600,18958724,-73.9154,40.68923,1,1,Brooklyn,Private room,1,1,11,84.0,0,1,0,0.9855
22601,22601,18959626,-73.97995,40.75071,9,16,New York,Private room,1,1,37,99.0,0,1,0,1.1501
22602,22602,18960386,-73.93666999999998,40.69091,0,6,Brooklyn,Private room,1,1,64,84.0,0,1,0,1.977
22603,22603,18960496,-73.98761,40.74683,11,15,New York,Entire home/apt,1,2,127,94.0,1,0,0,9.9753
22604,22604,18961150,-73.93807,40.75125,6,6,Long Island City ,Entire home/apt,1,1,3,100.0,1,0,0,0.6855
22605,22605,18962847,-73.93821,40.70602,1,4,Brooklyn,Private room,1,1,4,100.0,0,1,0,0.9672
22606,22606,18962916,-73.73886999999998,40.65283,0,0,Queens,Private room,1,1,57,94.0,0,1,0,0.6156
22607,22607,18962999,-73.93359,40.69508,3,6,Brooklyn,Entire home/apt,1,2,63,92.0,1,0,0,1.977
22608,22608,18963479,-73.97323,40.75169,5,17,New York,Entire home/apt,1,2,73,89.0,1,0,0,1.1501
22609,22609,18970683,-73.91326,40.68756,1,2,Brooklyn,Private room,1,1,29,94.0,0,1,0,0.9855
22610,22610,18971860,-73.94274,40.70821,1,9,Brooklyn,Private room,1,1,0,,0,1,0,0.9672
22611,22611,18971993,-73.94348000000002,40.79631,1,12,New York,Private room,1,1,63,96.0,0,1,0,1.0669
22612,22612,18972792,-73.99328,40.66724,2,2,Brooklyn,Entire home/apt,3,1,2,60.0,1,0,0,0.7843
22613,22613,18975097,-73.91304000000002,40.77655,2,2,Queens,Private room,1,1,12,90.0,0,1,0,0.6855
22614,22614,18976585,-73.89329000000002,40.74712,5,8,Queens,Private room,1,1,19,100.0,0,1,0,0.612
22615,22615,18976933,-73.94593,40.71445,2,11,Brooklyn,Private room,1,1,2,90.0,0,1,0,0.9601
22616,22616,18979087,-73.94397,40.76873,0,3,New York,Private room,1,1,2,80.0,0,1,0,0.6855
22617,22617,18979981,-74.00106,40.73179,8,7,New York,Entire home/apt,1,1,13,97.0,1,0,0,2.282
22618,22618,18984088,-73.89972,40.87271,0,5,Bronx,Private room,1,1,16,97.0,0,1,0,0.7275
22619,22619,18985595,-73.88004000000002,40.67061,2,2,Brooklyn,Entire home/apt,1,1,86,96.0,1,0,0,1.571
22620,22620,18988028,-73.90646,40.85484,1,9,Bronx,Private room,1,1,1,80.0,0,1,0,1.1154
22621,22621,18988814,-73.97405,40.65417,1,4,Brooklyn,Entire home/apt,4,1,0,,1,0,0,0.7843
22622,22622,18989137,-73.98413000000002,40.68508,12,7,Brooklyn,Private room,1,1,8,100.0,0,1,0,2.1164
22623,22623,18992110,-73.99331,40.7197,7,9,New York,Entire home/apt,1,1,16,99.0,1,0,0,1.6704
22624,22624,18992672,-73.98971,40.7591,12,5,New York,Private room,1,1,1,80.0,0,1,0,9.9753
22625,22625,18992796,-73.90946,40.85624,1,6,Bronx ,Private room,1,1,25,88.0,0,1,0,1.1154
22626,22626,18993091,-73.99176,40.61767,1,2,Brooklyn,Private room,2,1,24,100.0,0,1,0,0.5385
22627,22627,18993379,-74.13566,40.61357,0,1,Staten Island,Entire home/apt,3,2,1,100.0,1,0,0,0.5139
22628,22628,18993398,-73.79988,40.69256,0,2,Queens,Entire home/apt,3,3,48,98.0,1,0,0,1.1247
22629,22629,18994394,-73.99619,40.66134,1,1,Brooklyn ,Entire home/apt,1,1,5,100.0,1,0,0,0.7843
22630,22630,18994641,-73.78856,40.59486,1,4,Queens,Entire home/apt,2,4,7,90.0,1,0,0,0.814
22631,22631,18994965,-73.92088000000003,40.77126,2,7,Queens,Private room,1,1,51,99.0,0,1,0,0.6855
22632,22632,18996087,-73.96519,40.71358,0,1,Brooklyn,Entire home/apt,1,1,0,,1,0,0,0.9672
22633,22633,18996206,-73.96053,40.76269,0,12,New York,Entire home/apt,1,2,1,100.0,1,0,0,0.9315
22634,22634,18996283,-73.97116,40.75169,5,18,New York,Private room,1,1,8,85.0,0,1,0,1.1501
22635,22635,18996738,-73.95363,40.6721,5,9,Brooklyn,Private room,1,1,1,80.0,0,1,0,0.9147
22636,22636,18997233,-73.9873,40.67379,3,3,Brooklyn,Private room,1,2,2,100.0,0,1,0,0.9893
22637,22637,18997283,-73.96427,40.67396,2,7,Brooklyn,Private room,1,1,3,100.0,0,1,0,0.9147
22638,22638,18997371,-74.23914,40.50873,0,1,Staten Island,Entire home/apt,2,1,46,98.0,1,0,0,0.1938
22639,22639,18997373,-73.95886,40.68277,3,10,Brooklyn,Entire home/apt,3,1,0,,1,0,0,1.8669
22640,22640,18997559,-73.9116,40.6949,0,6,Brooklyn,Private room,1,1,20,95.0,0,1,0,0.9855
22641,22641,18997907,-73.94359,40.70445,3,14,Brooklyn,Private room,1,1,1,100.0,0,1,0,0.9672
22642,22642,18998283,-73.93802,40.72506,0,2,Brooklyn,Entire home/apt,1,1,0,,1,0,0,0.9601
22643,22643,18998595,-73.98711999999998,40.66615,1,4,Brooklyn,Entire home/apt,1,2,76,97.0,1,0,0,0.9893
22644,22644,18999045,-73.98578,40.68318,0,2,Brooklyn,Entire home/apt,1,4,0,,1,0,0,0.4812
22645,22645,18999626,-73.98758000000002,40.76199,6,5,New York,Private room,1,1,0,,0,1,0,4.3095
22646,22646,18999839,-73.79184000000002,40.73862,0,8,Queens,Private room,1,1,109,95.0,0,1,0,0.6155
22647,22647,19000161,-73.96231999999998,40.71893,1,0,Brooklyn ,Entire home/apt,1,1,20,91.0,1,0,0,0.9601
22648,22648,19001879,-73.94544,40.72257000000001,0,5,Brooklyn,Entire home/apt,1,3,8,100.0,1,0,0,0.9601
22649,22649,19007359,-73.96423,40.71706,0,0,Brooklyn,Entire home/apt,1,1,36,98.0,1,0,0,0.9672
22650,22650,19009220,-73.92244000000002,40.69481,1,5,Brooklyn,Private room,1,1,1,20.0,0,1,0,0.9855
22651,22651,19010266,-73.98486,40.74165,3,20,New York,Entire home/apt,1,4,3,87.0,1,0,0,1.73
22652,22652,19010699,-73.95597,40.74285,1,1,Queens,Entire home/apt,1,1,3,90.0,1,0,0,0.9628
22653,22653,19010965,-73.91644000000002,40.70075,2,4,Brooklyn,Private room,1,1,0,,0,1,0,0.9855
22654,22654,19011068,-73.94478000000002,40.81451,4,13,New York,Private room,1,1,56,97.0,0,1,0,1.466
22655,22655,19011267,-73.97924,40.72204,0,11,New York,Private room,1,1,61,98.0,0,1,0,1.1773
22656,22656,19011527,-73.94247,40.79475,1,16,New York,Entire home/apt,3,2,64,86.0,1,0,0,1.0669
22657,22657,19011610,-73.94081,40.83318,4,20,New York,Private room,1,1,0,,0,1,0,0.9876
22658,22658,19012156,-73.9551,40.7084,4,2,Brooklyn,Private room,1,1,3,100.0,0,1,0,0.9672
22659,22659,19012181,-73.95756999999998,40.65704,2,7,Brooklyn,Entire home/apt,1,1,1,100.0,1,0,0,0.8737
22660,22660,19012262,-73.90638,40.62986,0,1,Brooklyn,Private room,2,2,43,96.0,0,1,0,0.6629
22661,22661,19012370,-74.01691,40.71588,0,1,New York,Entire home/apt,1,2,0,,1,0,0,1.7097
22662,22662,19013171,-73.98048,40.74214,1,16,New York,Private room,1,1,1,,0,1,0,1.73
22663,22663,19013218,-73.98987,40.76619,0,12,New York,Entire home/apt,1,2,17,94.0,1,0,0,4.3095
22664,22664,19013613,-74.00586,40.73983,4,4,New York,Entire home/apt,3,4,6,100.0,1,0,0,2.282
22665,22665,19013673,-73.95263,40.65871,2,5,Brooklyn,Private room,1,1,13,94.0,0,1,0,0.8737
22666,22666,19015029,-73.99665,40.74806,3,10,New York,Private room,1,1,65,85.0,0,1,0,1.8733
22667,22667,19015421,-73.9927,40.7231,9,9,New York,Private room,1,1,0,,0,1,0,1.6704
22668,22668,19015592,-73.99878000000002,40.74183,9,9,New York,Entire home/apt,1,1,7,100.0,1,0,0,1.8733
22669,22669,19015637,-73.95353,40.77138,0,25,New York,Entire home/apt,1,1,0,,1,0,0,0.9315
22670,22670,19015721,-73.95489,40.80545,2,11,New York,Private room,2,4,3,100.0,0,1,0,1.6748
22671,22671,19017366,-73.92600999999998,40.77084,0,8,Queens,Private room,1,2,0,,0,1,0,0.6855
22672,22672,19017429,-73.95061,40.82634,1,13,New York,Private room,1,1,18,97.0,0,1,0,0.9558
22673,22673,19017889,-73.95846999999998,40.72059,1,0,Brooklyn,Entire home/apt,2,4,42,94.0,1,0,0,0.9601
22674,22674,19018157,-73.88011999999998,40.70388,0,4,Glendale ,Entire home/apt,2,1,110,99.0,1,0,0,0.8344
22675,22675,19018768,-73.99065999999998,40.71284,1,15,New York,Entire home/apt,2,3,0,,1,0,0,1.2624
22676,22676,19018914,-73.95003,40.70866,4,6,Brooklyn,Private room,1,1,1,100.0,0,1,0,0.9672
22677,22677,19018987,-73.98684,40.77565,1,18,New York,Entire home/apt,2,2,0,,1,0,0,0.7795
22678,22678,19019159,-73.95267,40.71099,4,2,Brooklyn (Williamsburg),Private room,1,1,1,100.0,0,1,0,0.9672
22679,22679,19019275,-73.98729,40.77317,1,20,New York,Entire home/apt,1,1,0,,1,0,0,0.7795
22680,22680,19019325,-73.97838,40.74736,5,13,New York,Private room,1,1,0,,0,1,0,1.1501
22681,22681,19019762,-73.92093,40.6948,1,4,Brooklyn ,Private room,1,1,52,96.0,0,1,0,0.9855
22682,22682,19021031,-73.94308000000002,40.7687,0,3,New York,Private room,1,1,0,,0,1,0,0.6855
22683,22683,19027786,-73.94409,40.80244,3,18,New York,Private room,1,1,11,78.0,0,1,0,2.4892
22684,22684,19028078,-73.8782,40.67249,2,3,Brooklyn,Private room,1,1,11,95.0,0,1,0,1.571
22685,22685,19030149,-73.85568,40.67488,0,0,Queens,Entire home/apt,2,4,75,95.0,1,0,0,0.8984
22686,22686,19031108,-73.91237,40.76877,2,8,Queens,Private room,1,1,19,98.0,0,1,0,0.6855
22687,22687,19032635,-73.93536,40.84977,2,12,New York,Private room,1,1,16,95.0,0,1,0,1.1587
22688,22688,19032888,-73.94088,40.8336,4,18,New York,Private room,1,1,11,98.0,0,1,0,0.9876
22689,22689,19034388,-73.90881,40.69441,1,3,Brooklyn,Entire home/apt,2,4,12,98.0,1,0,0,0.9855
22690,22690,19035560,-73.97882,40.72136,0,10,New York,Private room,1,1,14,93.0,0,1,0,1.1773
22691,22691,19036088,-73.96316999999998,40.71199,0,3,Brooklyn,Private room,1,1,0,,0,1,0,0.9672
22692,22692,19036290,-73.94129000000002,40.68054,2,12,Brooklyn,Private room,1,1,3,93.0,0,1,0,1.7837
22693,22693,19036361,-73.79460999999998,40.68347,0,0,Queens,Private room,2,1,42,92.0,0,1,0,1.0738
22694,22694,19036742,-73.96164,40.81192,1,18,New York,Private room,1,1,1,100.0,0,1,0,1.0705
22695,22695,19038705,-73.85311999999998,40.80652,0,0,Bronx,Entire home/apt,3,6,1,,1,0,0,0.9237
22696,22696,19038815,-73.956,40.69144,1,8,Brooklyn,Private room,1,1,169,95.0,0,1,0,1.7837
22697,22697,19044895,-73.82295,40.75448,0,10,Flushing,Private room,1,1,37,92.0,0,1,0,0.7075
22698,22698,19046687,-73.95416999999998,40.74286,2,1,Queens,Private room,1,1,104,98.0,0,1,0,0.9628
22699,22699,19047711,-73.99205,40.72083,7,10,New York,Private room,1,1,2,80.0,0,1,0,1.6704
22700,22700,19048034,-73.93003,40.85674,2,13,New York,Private room,1,1,5,100.0,0,1,0,1.1587
22701,22701,19049100,-73.97763,40.74689,1,14,New York,Entire home/apt,1,1,38,97.0,1,0,0,1.1501
22702,22702,19049402,-74.01566,40.71222,6,2,New York,Entire home/apt,2,1,4,100.0,1,0,0,1.7097
22703,22703,19049449,-73.9221,40.69293,2,5,Brooklyn,Private room,1,1,0,,0,1,0,0.9855
22704,22704,19049579,-73.96675,40.7951,5,19,New York,Entire home/apt,1,4,8,97.0,1,0,0,0.8454
22705,22705,19049956,-73.95535,40.66593,2,9,Brooklyn,Private room,1,1,3,90.0,0,1,0,0.8737
22706,22706,19050995,-73.9266,40.6896,2,12,Brooklyn,Private room,2,1,2,100.0,0,1,0,1.977
22707,22707,19051760,-73.93445,40.84733,2,9,New York,Private room,1,1,91,95.0,0,1,0,0.9876
22708,22708,19051802,-73.98864,40.72669000000001,2,15,New York,Entire home/apt,1,2,4,100.0,1,0,0,1.1773
22709,22709,19052801,-73.96024,40.7102,3,6,Brooklyn,Entire home/apt,2,1,0,,1,0,0,0.9672
22710,22710,19053614,-73.9608,40.71118,3,4,Brooklyn,Private room,1,2,47,91.0,0,1,0,0.9672
22711,22711,19054163,-73.93972,40.68633,0,10,Brooklyn,Entire home/apt,2,2,105,96.0,1,0,0,1.7837
22712,22712,19054284,-73.96159,40.6721,5,5,Brooklyn,Private room,1,1,0,,0,1,0,0.9147
22713,22713,19054683,-73.85200999999998,40.90281,2,2,Bronx,Entire home/apt,1,1,0,,1,0,0,0.9385
22714,22714,19054757,-74.01005,40.70857,11,5,New York,Entire home/apt,1,1,67,98.0,1,0,0,1.7097
22715,22715,19055226,-73.94721,40.69097,1,10,Brooklyn,Private room,1,1,9,98.0,0,1,0,1.7837
22716,22716,19055440,-73.93068000000002,40.69628,3,6,New York,Private room,1,1,65,98.0,0,1,0,0.9855
22717,22717,19056212,-73.99573000000002,40.68569,2,0,Brooklyn,Entire home/apt,3,5,1,100.0,1,0,0,0.4812
22718,22718,19056511,-73.9421,40.81515,2,13,New York,Private room,1,1,0,,0,1,0,1.466
22719,22719,19056694,-73.93946,40.71122,1,5,Brooklyn,Entire home/apt,1,1,7,100.0,1,0,0,0.9672
22720,22720,19057006,-73.95125999999998,40.66413,2,8,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.8737
22721,22721,19057018,-73.81732,40.76796,0,4,Flushing,Shared room,1,1,0,,0,0,1,0.7075
22722,22722,19057073,-73.94946999999998,40.68932,1,12,Brooklyn,Entire home/apt,1,1,22,95.0,1,0,0,1.7837
22723,22723,19057479,-73.93387,40.79632,0,6,New York,Entire home/apt,2,2,12,95.0,1,0,0,2.4892
22724,22724,19057619,-73.92656,40.86556,1,5,New York,Private room,1,1,27,96.0,0,1,0,1.1587
22725,22725,19057791,-73.99070999999998,40.75964000000001,11,7,New York,Private room,1,1,41,98.0,0,1,0,9.9753
22726,22726,19058675,-73.94171,40.84202,3,13,New York,Entire home/apt,1,2,4,90.0,1,0,0,0.9876
