id,house_ln,house_la,subway,bus_stop,park,scenery,borough,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,Brooklyn,Manhattan,Queens,Staten,Bronx,ave_price,availability,Price_avg,True_price,Predict_price,errors
2874932,-73.96732,40.6907,1,8,1,6,Brooklyn,Private room,2,1,1,1,Real Bed,2,71,99,0,1,0,1.8669,within a few hours,2,0.81,0,Clinton Hill,199,,,10.496,24.04,11.977,2.806,5.129,19.338,24.308,11.965,13.357,16.212,15.718,10.577,9.859,6.514,6.64,10.095,7.919,7.73,4.594,6.947,8.709,9.263,3.072,3.891,5.915,4.992,11.157,3.677,7.059,76.646,12.998,6.873,7.527,4.453,8.126,6.737,10.049,7.588,249.397,7.682,0.293,0.644,0.756,0.2,0.215,0.318,1,0,0,0,0,99.5,1,99.5,199,95.46801,-103.53199005126953
30505732,-73.95427,40.7161,2,2,1,12,Brooklyn,Entire home/apt,5,1,2,3,Real Bed,5,20,98,1,0,0,0.9601,within an hour,3,0.75,1,Williamsburg,165,,,7.762,21.021,9.917,5.772,3.981,16.309,21.353,14.054,15.079,17.972,17.991,13.072,7.07,8.176,4.486,7.436,5.418,5.423,4.982,4.507,6.685,6.513,3.776,4.733,4.082,3.912,8.492,3.581,4.749,73.823,10.191,4.884,5.351,4.937,5.625,4.074,7.445,5.098,246.556,5.242,0.257,0.406,0.439,0.434,0.477,0.552,1,0,0,0,0,33,1,33.0,165,268.68796,103.68795776367188
31287886,-73.94935,40.79465,1,8,1,11,Manhattan,Private room,6,1,3,3,Real Bed,1,1,100,0,1,0,1.0669,within a few hours,2,0.79,0,East Harlem,394,,,1.916,12.663,10.996,14.459,8.167,8.704,14.726,22.357,22.971,25.813,26.395,19.919,2.073,14.202,5.933,2.516,4.391,4.988,10.557,5.217,5.457,2.691,10.602,11.057,6.856,8.295,2.176,9.702,5.382,65.094,1.814,6.135,5.413,10.674,4.254,5.064,2.809,4.65,237.817,4.7,0.431,0.477,0.534,0.055,0.141,0.183,0,1,0,0,0,65.66666667,1,65.66666666666667,394,285.24182,-108.7581787109375
33396290,-73.94234,40.8357,2,20,0,1,Manhattan,Entire home/apt,12,2,4,12,Real Bed,10,1,100,1,0,0,0.9876,within an hour,3,1,0,University City,650,,,6.036,8.389,13.675,19.062,12.547,5.741,12.009,26.751,27.213,30.01,30.809,24.165,6.514,18.42,10.319,6.588,8.772,9.269,14.896,9.681,9.293,7.144,15.094,15.47,11.249,12.685,5.679,14.169,9.774,60.544,3.564,10.423,9.659,15.029,8.601,9.627,6.778,9.069,233.246,9.073,0.209,0.283,0.571,0.11,0.129,0.158,0,1,0,0,0,54.16666667,1,54.166666666666664,650,354.35165,-295.6483459472656
30130328,-73.99406,40.72249,9,6,1,19,Manhattan,Entire home/apt,4,1,2,2,Real Bed,1,14,90,1,0,0,1.6704,within a day,1,1,0,,160,,,7.292,21.526,13.057,6.657,0.967,17.322,22.914,16.155,17.527,20.391,19.87,11.186,6.828,5.638,3.016,6.771,4.551,4.117,1.932,3.651,4.739,6.196,1.801,2.216,2.103,0.819,7.778,0.85,3.552,73.159,9.822,3.033,3.79,1.983,4.728,3.895,6.633,4.252,245.914,4.254,0.246,0.26,0.361,0.057,0.27,0.312,0,1,0,0,0,40,0,40.0,160,278.37473,118.37472534179688
34386648,-73.93271,40.84956,1,10,0,0,Manhattan,Entire home/apt,12,2,4,6,Real Bed,1,4,100,1,0,0,1.1587,within an hour,3,0.99,0,Washington Heights,595,,,7.769,6.663,14.459,20.699,14.28,4.687,10.776,28.176,28.546,31.312,32.242,25.906,8.226,20.161,12.049,8.325,10.499,11.005,16.633,11.399,11.03,8.857,16.812,17.201,12.979,14.417,7.42,15.891,11.502,59.031,5.305,12.16,11.397,16.765,10.331,11.318,8.518,10.792,231.697,10.801,0.075,0.502,0.636,0.119,0.206,0.225,0,1,0,0,0,49.58333333,0,49.583333333333336,595,364.60776,-230.39224243164062
12561681,-73.9615,40.76532,2,13,1,20,Manhattan,Entire home/apt,6,1,2,3,Real Bed,2,53,99,1,0,0,0.9315,within a few hours,2,0.9,1,Upper East Side,399,,,2.271,16.058,10.56,11.117,4.881,11.853,17.603,19.44,20.266,23.146,23.428,16.642,1.564,10.979,2.726,2.051,1.427,2.114,7.272,1.924,3.31,1.037,7.203,7.707,3.591,4.995,3.053,6.322,2.211,68.347,4.695,3.073,2.525,7.375,1.433,1.646,2.168,1.522,241.093,1.675,0.372,0.396,0.568,0.105,0.12,0.171,0,1,0,0,0,66.5,1,66.5,399,285.89676,-113.10324096679688
28635863,-73.99785,40.7348,11,4,1,19,Manhattan,Entire home/apt,4,1,1,2,Real Bed,1,0,0,1,0,0,2.282,,0,0,0,Greenwich Village,400,,,6.121,20.438,13.245,8.058,0.444,16.41,22.16,17.5,18.814,21.689,21.245,12.112,5.74,6.415,1.877,5.568,3.42,2.886,2.752,2.648,3.345,5.118,3.15,3.333,0.981,0.596,6.534,2.19,2.427,71.804,8.616,1.739,2.509,2.878,3.571,3.129,5.398,3.161,244.554,3.112,0.296,0.353,0.39,0.053,0.25,0.41,0,1,0,0,0,100,1,100.0,400,249.95448,-150.04551696777344
27831928,-73.98213,40.71815,4,12,1,17,Manhattan,Private room,6,2,3,3,Real Bed,4,6,87,0,1,0,1.2624,within an hour,3,1,0,,400,,,7.534,21.568,12.15,5.943,1.904,17.182,22.608,15.238,16.538,19.413,19.014,11.482,6.983,6.166,3.421,7.066,4.833,4.538,2.684,3.868,5.42,6.357,1.818,2.624,2.632,1.788,8.112,1.277,3.894,73.611,10.075,3.598,4.289,2.668,5.031,3.879,6.974,4.509,246.371,4.564,0.448,0.507,0.838,0.205,0.242,0.354,0,1,0,0,0,66.66666667,1,66.66666666666667,400,530.07385,130.0738525390625
28730581,-74.02336,40.62165,1,5,0,0,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,16,99,1,0,0,0.5382,within an hour,3,1,1,Bay Ridge,245,,,18.757,32.829,20.233,6.654,12.336,28.287,33.322,11.078,13.455,15.489,12.92,5.078,18.247,7.727,14.498,18.249,16.019,15.598,10.189,15.087,16.031,17.617,9.686,9.46,13.583,12.189,19.26,10.633,15.029,84.48,21.295,14.489,15.256,10.025,16.202,15.159,18.115,15.71,257.198,15.727,0.441,0.846,0.918,0.18,0.222,0.285,1,0,0,0,0,122.5,1,122.5,245,97.26136,-147.73863983154297
33991062,-74.01176,40.70701,10,8,1,8,Manhattan,Entire home/apt,6,2,2,3,Real Bed,4,3,100,1,0,0,1.7097,within an hour,3,0.96,0,Financial District,261,,,9.423,23.724,14.86,5.815,2.914,19.587,25.191,15.593,17.222,20.018,19.075,8.911,9.015,3.398,5.151,8.873,6.704,6.19,0.673,5.86,6.492,8.387,1.226,0.271,4.222,2.781,9.835,1.554,5.702,74.947,11.921,5.042,5.812,0.496,6.865,6.164,8.702,6.427,247.679,6.398,0.061,0.084,0.135,0.148,0.393,0.43,0,1,0,0,0,43.5,1,43.5,261,400.01913,139.01913452148438
29524623,-73.90595,40.69155,1,3,0,0,Queens,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,0.9855,,0,0,0,,200,,,11.652,23.011,7.671,6.108,8.854,17.852,21.806,10.469,10.938,13.784,14.538,15.321,10.891,11.689,9.242,11.496,9.848,10.03,9.352,9.072,11.411,10.471,7.872,8.82,8.957,8.772,12.473,8.09,9.398,76.694,13.751,9.691,10.049,9.252,10.041,8.441,11.596,9.566,249.262,9.75,0.349,0.477,0.972,0.237,0.248,0.289,0,0,1,0,0,100,1,100.0,200,88.52681,-111.47319030761719
29945516,-73.98719,40.7184,4,11,1,17,Manhattan,Entire home/apt,11,2,4,6,Real Bed,8,25,94,1,0,0,1.2624,within an hour,3,1,0,Lower East Side,692,,,7.585,21.706,12.563,6.059,1.624,17.382,22.865,15.47,16.814,19.683,19.213,11.212,7.065,5.822,3.385,7.095,4.857,4.506,2.276,3.91,5.285,6.435,1.573,2.286,2.534,1.492,8.128,0.884,3.888,73.595,10.126,3.501,4.224,2.271,5.049,4.007,6.985,4.541,246.354,4.576,0.023,0.081,0.553,0.215,0.229,0.252,0,1,0,0,0,62.90909091,1,62.90909090909091,692,566.5367,-125.46331787109375
20500896,-73.945,40.79099,1,17,1,12,Manhattan,Entire home/apt,5,1,3,3,Real Bed,1,0,0,1,0,0,1.0669,,0,0,0,,400,,,2.067,12.887,10.466,14.105,8.011,8.756,14.684,21.887,22.473,25.31,25.93,19.78,2.018,14.083,5.795,2.63,4.281,4.915,10.407,5.044,5.528,2.588,10.377,10.872,6.704,8.134,2.501,9.496,5.248,65.508,2.361,6.039,5.347,10.517,4.164,4.812,2.942,4.514,238.219,4.587,0.213,0.453,0.782,0.082,0.108,0.144,0,1,0,0,0,80,1,80.0,400,285.47104,-114.52896118164062
23582566,-73.91026,40.76509,0,11,0,2,Queens,Entire home/apt,8,2,3,5,Real Bed,8,53,92,1,0,0,0.6855,within an hour,3,1,0,,135,,,5.368,14.913,6.497,12.153,8.265,9.911,14.765,18.652,18.965,21.736,22.72,19.454,4.741,14.113,6.585,5.627,5.691,6.343,10.434,5.801,7.625,4.798,9.807,10.589,7.205,8.328,6.138,9.163,6.209,68.51,6.455,7.061,6.707,10.48,5.734,5.08,5.902,5.684,241.084,5.881,0.859,0.963,1.01,0.274,0.314,0.329,0,0,1,0,0,16.875,1,16.875,135,243.07848,108.07847595214844
23089441,-73.96295,40.75881,0,10,1,19,Manhattan,Entire home/apt,4,1,1,2,Real Bed,2,0,0,1,0,0,1.1501,within a few hours,2,1,0,Midtown East,325,,,2.957,16.772,10.508,10.388,4.251,12.51,18.191,18.784,19.653,22.537,22.759,15.986,2.28,10.35,2.195,2.661,1.274,1.868,6.628,1.375,3.257,1.708,6.497,7.03,2.993,4.357,3.702,5.631,1.745,69.071,5.418,2.617,2.215,6.723,1.386,0.929,2.721,1.2,241.818,1.406,0.533,0.561,0.591,0.045,0.046,0.176,0,1,0,0,0,81.25,1,81.25,325,213.64363,-111.35636901855469
26335577,-73.95107,40.71682,2,1,0,8,Brooklyn,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,0.9601,,0,0,0,Williamsburg,200,,,7.729,20.871,9.636,5.916,4.198,16.129,21.133,14.037,15.019,17.912,17.992,13.334,7.025,8.456,4.587,7.422,5.448,5.489,5.256,4.559,6.784,6.481,4.057,5.014,4.231,4.135,8.473,3.854,4.822,73.746,10.134,5.003,5.438,5.214,5.655,4.082,7.443,5.134,246.472,5.287,0.314,0.449,0.492,0.336,0.528,0.532,1,0,0,0,0,100,0,100.0,200,93.00404,-106.99595642089844
32681559,-73.98124,40.78281,3,20,1,19,Manhattan,Private room,3,1,1,2,Real Bed,3,0,0,0,1,0,0.7795,within an hour,3,0.97,0,,325,,,1.12,15.104,12.763,13.076,5.937,11.566,17.676,21.803,22.721,25.608,25.749,17.436,1.557,11.692,3.796,0.669,2.39,2.679,8.221,3.362,2.593,1.614,8.594,8.851,4.691,6.083,1.053,7.639,3.297,66.422,3.167,3.783,3.014,8.363,2.183,3.684,0.408,2.721,239.181,2.634,0.167,0.488,0.774,0.064,0.12,0.138,0,1,0,0,0,108.3333333,1,108.33333333333333,325,174.11365,-150.8863525390625
19248044,-73.98,40.77949,3,21,1,19,Manhattan,Entire home/apt,6,1.5,1,3,Real Bed,2,0,0,1,0,0,0.7795,within a day,1,1,0,Upper West Side,183,,,1.167,15.364,12.532,12.701,5.605,11.732,17.804,21.42,22.342,25.23,25.366,17.158,1.403,11.414,3.441,0.583,2.012,2.33,7.909,2.985,2.395,1.327,8.248,8.524,4.345,5.749,1.343,7.295,2.933,66.788,3.447,3.453,2.682,8.049,1.806,3.301,0.273,2.343,239.548,2.262,0.202,0.494,0.528,0.13,0.143,0.166,0,1,0,0,0,30.5,0,30.5,183,283.24045,100.24044799804688
31084737,-74.00689,40.71696,12,6,1,13,Manhattan,Entire home/apt,4,1,2,2,Real Bed,2,0,0,1,0,0,1.7097,within a few hours,2,0.91,0,Cambridge,420,,,8.244,22.551,14.224,6.519,1.739,18.45,24.104,16.229,17.744,20.577,19.82,10.044,7.844,4.425,3.977,7.693,5.529,5.011,0.695,4.7,5.344,7.217,1.422,1.229,3.05,1.611,8.655,0.88,4.529,73.82,10.741,3.862,4.632,0.777,5.688,5.045,7.522,5.256,246.56,5.223,0.259,0.262,0.348,0.054,0.106,0.161,0,1,0,0,0,105,0,105.0,420,304.15887,-115.84112548828125
30364369,-73.94382,40.68696,0,7,1,1,Brooklyn,Entire home/apt,7,1,4,4,Real Bed,1,0,0,1,0,0,1.7837,within a day,1,1,0,Bedford-Stuyvesant,375,,,11.105,23.96,10.48,3.234,6.643,19.046,23.641,10.715,11.848,14.735,14.635,12.167,10.4,8.498,7.72,10.791,8.764,8.724,6.527,7.835,9.898,9.857,4.998,5.875,7.157,6.526,11.845,5.45,8.044,77.075,13.5,8.056,8.607,6.399,8.972,7.432,10.803,8.44,249.785,8.576,0.822,0.87,0.914,0.098,0.205,0.225,1,0,0,0,0,53.57142857,0,53.57142857142857,375,226.3747,-148.62530517578125
24656108,-73.95466,40.71598,2,1,1,12,Brooklyn,Entire home/apt,4,1,2,2,Real Bed,2,48,94,1,0,0,0.9601,within an hour,3,1,0,Williamsburg,134,,,7.77,21.043,9.952,5.752,3.957,16.334,21.383,14.053,15.083,17.976,17.988,13.038,7.08,8.14,4.478,7.442,5.418,5.419,4.948,4.505,6.677,6.522,3.741,4.698,4.067,3.887,8.499,3.548,4.745,73.836,10.202,4.874,5.344,4.903,5.626,4.078,7.45,5.098,246.57,5.241,0.238,0.427,0.448,0.401,0.501,0.517,1,0,0,0,0,33.5,1,33.5,134,241.07202,107.072021484375
27127045,-73.79181,40.7392,0,9,0,0,Queens,Entire home/apt,2,1,1,1,Real Bed,1,1,100,1,0,0,0.6155,within a day,1,1,0,,250,,,15.715,19.347,4.126,17.091,17.341,14.313,14.969,18.02,16.968,18.925,21.545,26.233,15.12,22.015,16.346,16.007,15.851,16.432,18.885,15.687,17.833,15.174,17.69,18.657,16.675,17.341,16.441,17.475,16.121,72.666,16.264,16.872,16.725,18.854,15.936,14.883,16.286,15.763,244.167,15.977,3.029,3.198,3.649,0.055,0.093,0.1,0,0,1,0,0,125,1,125.0,250,104.53929,-145.46070861816406
32661875,-73.98849,40.76125,11,8,2,19,Manhattan,Entire home/apt,4,1,1,2,Real Bed,2,7,80,1,0,0,4.3095,within a day,1,0.63,0,Hell's Kitchen,125,,,3.15,17.477,12.671,10.76,3.464,13.666,19.611,19.789,20.868,23.761,23.667,15.037,2.919,9.296,1.406,2.567,0.912,0.385,5.76,1.344,1.109,2.366,6.135,6.377,2.242,3.611,3.494,5.176,1.04,68.835,5.59,1.31,0.546,5.898,0.888,2.068,2.368,0.999,241.593,0.781,0.25,0.394,0.396,0.24,0.409,0.412,0,1,0,0,0,31.25,1,31.25,125,227.91322,102.91322326660156
35006121,-73.98368,40.76383,8,13,2,19,Manhattan,Entire home/apt,4,1,2,2,Real Bed,2,6,100,1,0,0,4.3095,within an hour,3,1,0,Midtown,149,,,2.696,17.029,12.332,10.993,3.846,13.179,19.116,19.898,20.925,23.817,23.803,15.487,2.428,9.751,1.676,2.128,0.57,0.562,6.18,1.351,1.446,1.869,6.479,6.77,2.577,3.988,3.102,5.527,1.192,68.537,5.175,1.706,0.946,6.313,0.457,1.935,1.96,0.804,241.296,0.622,0.203,0.234,0.247,0.103,0.187,0.295,0,1,0,0,0,37.25,1,37.25,149,283.21533,134.21533203125
34252769,-74.00414,40.74021,9,4,1,20,Manhattan,Entire home/apt,6,1,2,4,Real Bed,1,3,100,1,0,0,2.282,within an hour,3,1,0,Meatpacking District,259,,,5.833,20.162,13.763,8.795,1.191,16.285,22.137,18.285,19.612,22.486,22.015,12.351,5.542,6.612,1.844,5.252,3.251,2.623,3.125,2.665,2.749,4.943,3.796,3.824,1.219,1.33,6.156,2.859,2.338,71.227,8.264,1.494,2.2,3.277,3.366,3.304,5.047,3.05,243.969,2.949,0.14,0.22,0.425,0.07,0.105,0.337,0,1,0,0,0,43.16666667,1,43.166666666666664,259,395.97687,136.97686767578125
710284,-73.99492,40.74225,10,7,1,23,Manhattan,Entire home/apt,3,2,1,2,Real Bed,2,7,100,1,0,0,1.73,,0,0,0,Chelsea,425,2700,,5.265,19.59,12.989,8.79,1.287,15.61,21.411,18.11,19.352,22.236,21.902,12.943,4.905,7.227,1.083,4.707,2.586,2.026,3.604,1.896,2.556,4.289,3.983,4.197,0.456,1.435,5.669,3.021,1.615,70.966,7.754,0.875,1.645,3.734,2.727,2.5,4.534,2.347,243.719,2.278,0.19,0.213,0.283,0.176,0.198,0.258,0,1,0,0,0,141.6666667,0,141.66666666666666,425,225.20842,-199.7915802001953
18205794,-73.99964,40.7355,11,3,1,19,Manhattan,Entire home/apt,3,1,1,2,Real Bed,2,32,99,1,0,0,2.282,within a few hours,2,1,0,West Village,329,,,6.114,20.439,13.392,8.178,0.555,16.443,22.215,17.642,18.966,21.84,21.379,12.096,5.752,6.386,1.904,5.553,3.431,2.874,2.755,2.693,3.259,5.133,3.234,3.37,1.043,0.702,6.507,2.279,2.449,71.732,8.597,1.719,2.485,2.888,3.576,3.209,5.375,3.183,244.481,3.123,0.263,0.315,0.359,0.118,0.268,0.313,0,1,0,0,0,109.6666667,1,109.66666666666667,329,216.66983,-112.33016967773438
8444115,-73.98705,40.71978,4,15,1,18,Manhattan,Entire home/apt,4,1,2,2,Real Bed,2,8,87,1,0,0,1.2624,within a few hours,2,0.9,0,Lower East Side,400,,,7.432,21.56,12.523,6.206,1.503,17.246,22.741,15.598,16.929,19.8,19.348,11.334,6.914,5.918,3.232,6.941,4.704,4.353,2.333,3.757,5.138,6.284,1.71,2.391,2.383,1.375,7.975,0.967,3.734,73.441,9.974,3.35,4.071,2.339,4.895,3.863,6.831,4.388,246.2,4.422,0.158,0.166,0.471,0.272,0.332,0.345,0,1,0,0,0,100,0,100.0,400,222.82379,-177.17620849609375
20685890,-73.96806,40.79412,5,20,1,16,Manhattan,Entire home/apt,5,2,2,3,Real Bed,1,0,0,1,0,0,0.8454,,0,0,0,Upper West Side,173,,,1.004,13.452,12.308,14.299,7.457,9.907,16.053,22.671,23.44,26.31,26.669,19.067,1.694,13.324,5.245,1.492,3.718,4.172,9.794,4.666,4.269,2.244,10.051,10.382,6.17,7.598,0.666,9.111,4.709,65.147,1.562,5.322,4.556,9.928,3.534,4.763,1.674,4.031,237.901,4.009,0.36,0.395,0.593,0.108,0.166,0.17,0,1,0,0,0,34.6,0,34.6,173,330.37833,157.37832641601562
33701468,-73.96944,40.76167,9,9,1,19,Manhattan,Entire home/apt,8,1.5,3,4,Real Bed,1,5,92,1,0,0,4.3095,within an hour,3,1,0,Midtown East,149,,,2.606,16.701,11.109,10.69,4.157,12.582,18.369,19.256,20.171,23.059,23.213,15.926,2.028,10.243,1.964,2.216,0.693,1.357,6.553,1.188,2.664,1.401,6.569,7.023,2.854,4.278,3.279,5.664,1.437,68.756,5.133,2.292,1.754,6.662,0.768,1.163,2.222,0.74,241.51,0.904,0.156,0.214,0.432,0.119,0.189,0.221,0,1,0,0,0,18.625,1,18.625,149,396.60028,247.60028076171875
30696675,-73.91631,40.65679,0,6,0,0,Brooklyn,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,0.8373,within an hour,3,1,0,East Flatbush,200,,,14.924,26.936,11.206,4.611,10.697,21.803,25.724,6.791,7.772,10.661,10.815,13.57,14.189,11.402,11.775,14.667,12.738,12.75,10.286,11.837,13.963,13.689,8.78,9.529,11.235,10.574,15.702,9.384,12.073,80.506,17.21,12.125,12.656,10.135,12.945,11.367,14.71,12.422,253.127,12.572,0.519,0.892,1.029,0.189,0.193,0.226,1,0,0,0,0,100,1,100.0,200,74.63927,-125.36073303222656
12558307,-73.97351,40.75207,5,16,2,20,Manhattan,Entire home/apt,6,2,2,3,Real Bed,1,5,88,1,0,0,1.1501,within an hour,3,1,1,Newport Beach,299,,,3.698,17.814,11.265,9.627,3.1,13.639,19.351,18.368,19.368,22.26,22.292,14.856,3.148,9.2,1.067,3.257,1.104,1.239,5.487,0.317,2.699,2.519,5.45,5.924,1.83,3.211,4.317,4.551,0.749,69.827,6.236,1.546,1.393,5.588,1.312,0.493,3.205,0.782,242.584,0.941,0.225,0.283,0.485,0.042,0.205,0.207,0,1,0,0,0,49.83333333,0,49.833333333333336,299,409.84543,110.84542846679688
7331070,-73.77162,40.76729,0,1,0,0,Queens,Entire home/apt,6,2,3,3,Real Bed,1,72,93,1,0,0,0.5669,within an hour,3,1,0,Bayside,290,,,16.678,17.423,6.583,20.171,19.441,12.824,12.181,21.577,20.505,22.4,25.089,29.131,16.2,24.582,18.125,17.074,17.365,18.006,21.233,17.388,19.303,16.386,20.176,21.116,18.6,19.464,17.301,19.833,17.812,69.972,16.687,18.631,18.353,21.225,17.412,16.615,17.378,17.341,241.121,17.543,4.993,6.162,6.39,0.14,0.795,0.822,0,0,1,0,0,48.33333333,1,48.333333333333336,290,180.64565,-109.35435485839844
26608589,-73.97134,40.75157,5,19,2,20,Manhattan,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,1.1501,,0,0,0,Gaslamp,250,,,3.736,17.79,11.077,9.568,3.181,13.576,19.26,18.252,19.235,22.126,22.184,14.918,3.157,9.279,1.226,3.318,1.224,1.419,5.558,0.508,2.885,2.534,5.468,5.971,1.937,3.286,4.381,4.583,0.938,69.88,6.267,1.719,1.584,5.653,1.43,0.304,3.283,0.917,242.636,1.095,0.396,0.465,0.618,0.134,0.174,0.195,0,1,0,0,0,125,0,125.0,250,131.30664,-118.693359375
13894254,-73.94938,40.77773,0,12,1,18,Manhattan,Entire home/apt,6,1,3,4,Real Bed,4,103,88,1,0,0,0.9315,within an hour,3,0.8,0,Upper East Side,450,,,1.79,14.392,10.076,12.593,6.597,10.136,15.918,20.519,21.186,24.041,24.548,18.359,1.189,12.693,4.422,2.073,2.989,3.667,8.989,3.634,4.563,1.46,8.89,9.418,5.303,6.712,2.586,8.024,3.891,66.975,3.495,4.728,4.1,9.091,2.916,3.322,2.368,3.169,239.698,3.281,0.558,0.895,0.995,0.055,0.057,0.099,0,1,0,0,0,75,1,75.0,450,266.68695,-183.31304931640625
33909633,-73.93289,40.74657,4,6,0,14,Queens,Entire home/apt,6,1,3,3,Real Bed,2,2,90,1,0,0,0.9628,within an hour,3,0.98,0,Sunnyside,129,,,5.218,17.288,7.797,9.531,5.705,12.487,17.551,16.844,17.458,20.309,20.89,16.653,4.453,11.366,4.433,5.165,4.12,4.609,7.733,3.792,6.069,4.133,7.02,7.829,4.826,5.744,6.057,6.417,4.225,70.474,7.225,4.958,4.854,7.765,4.253,2.983,5.328,3.961,243.149,4.179,0.272,0.454,0.7,0.196,0.299,0.311,0,0,1,0,0,21.5,1,21.5,129,260.37213,131.37213134765625
21975709,-73.99547,40.73539,12,4,1,20,Manhattan,Entire home/apt,5,1,2,4,Real Bed,1,39,95,1,0,0,2.282,within a few hours,2,1,0,Greenwich Village,488,,,5.982,20.288,13.042,8.064,0.531,16.235,21.971,17.459,18.751,21.629,21.222,12.277,5.584,6.591,1.716,5.435,3.266,2.755,2.908,2.469,3.301,4.959,3.219,3.456,0.8,0.676,6.414,2.256,2.268,71.73,8.487,1.625,2.394,3.027,3.424,2.929,5.274,2.999,244.483,2.959,0.243,0.322,0.405,0.202,0.256,0.445,0,1,0,0,0,97.6,1,97.6,488,326.67532,-161.32467651367188
5656639,-73.97018,40.78974,5,21,1,18,Manhattan,Entire home/apt,2,1,1,1,Real Bed,1,15,99,1,0,0,0.8454,within an hour,3,1,1,Upper West Side,275,1850,6500,0.541,13.962,12.235,13.811,6.939,10.357,16.472,22.251,23.054,25.928,26.24,18.554,1.295,12.811,4.728,0.974,3.205,3.653,9.275,4.157,3.787,1.785,9.535,9.864,5.652,7.079,0.402,8.594,4.193,65.635,2.08,4.803,4.038,9.41,3.018,4.28,1.161,3.52,238.391,3.493,0.444,0.498,0.508,0.057,0.184,0.214,0,1,0,0,0,137.5,1,137.5,275,154.32426,-120.67573547363281
19943741,-73.99721,40.7216,10,1,1,19,Manhattan,Entire home/apt,4,1,1,2,Real Bed,4,5,100,1,0,0,1.6704,within a few hours,2,0.9,0,Nolita,350,,,7.468,21.729,13.334,6.65,1.026,17.555,23.168,16.209,17.613,20.471,19.897,10.945,7.023,5.373,3.185,6.938,4.731,4.27,1.657,3.851,4.813,6.392,1.682,1.991,2.259,0.874,7.934,0.722,3.729,73.268,9.991,3.161,3.926,1.716,4.903,4.13,6.79,4.439,246.02,4.43,0.078,0.306,0.314,0.323,0.501,0.547,0,1,0,0,0,87.5,1,87.5,350,236.66042,-113.33958435058594
12916955,-73.94843,40.68234,2,15,1,1,Brooklyn,Entire home/apt,6,2,4,6,Real Bed,1,0,0,1,0,0,1.7837,,0,0,0,Bedford-Stuyvesant,500,,,11.547,24.543,11.092,2.593,6.786,19.652,24.279,10.4,11.646,14.522,14.269,11.61,10.856,8.142,8.023,11.212,9.139,9.057,6.437,8.193,10.176,10.299,4.912,5.732,7.404,6.66,12.271,5.466,8.376,77.582,13.972,8.328,8.914,6.297,9.348,7.838,11.209,8.812,250.303,8.937,0.27,0.653,0.693,0.113,0.255,0.294,1,0,0,0,0,83.33333333,0,83.33333333333333,500,235.33807,-264.66192626953125
16345072,-73.93124,40.68314,2,10,1,0,Brooklyn,Entire home/apt,6,1.5,3,4,Real Bed,6,65,98,1,0,0,1.977,within an hour,3,1,1,Bedford-Stuyvesant,325,,,11.758,24.186,9.885,3.792,7.691,19.172,23.53,9.955,10.933,13.825,13.945,12.997,11.031,9.579,8.613,11.488,9.55,9.57,7.666,8.652,10.808,10.519,6.139,7.018,8.115,7.58,12.528,6.568,8.896,77.528,14.082,8.981,9.488,7.54,9.756,8.179,11.526,9.234,250.201,9.385,0.422,0.887,1.004,0.138,0.178,0.219,1,0,0,0,0,54.16666667,1,54.166666666666664,325,188.27295,-136.72705078125
17812444,-74.00666,40.73581,1,5,1,19,Manhattan,Entire home/apt,6,2,3,4,Real Bed,1,20,100,1,0,0,2.282,within a day,1,1,0,West Village,185,,,6.362,20.692,13.982,8.411,0.962,16.794,22.623,17.972,19.348,22.214,21.667,11.821,6.059,6.083,2.3,5.783,3.757,3.143,2.6,3.116,3.261,5.455,3.357,3.319,1.544,1.064,6.689,2.448,2.818,71.726,8.798,1.999,2.724,2.756,3.88,3.702,5.579,3.542,244.464,3.452,0.413,0.559,0.589,0.075,0.277,0.328,0,1,0,0,0,30.83333333,1,30.833333333333332,185,564.5562,379.55621337890625
